DIA,MES,ANO,HORA,ES10,ES53,ESSUMA,FECHAH,FECHA,TIPO
13,11,2018,1,142,209,351,2018-11-13 00:00:00,2018-11-13 00:00:00,LABORABLE
13,11,2018,2,80,155,235,2018-11-13 01:00:00,2018-11-13 00:00:00,LABORABLE
13,11,2018,3,63,132,195,2018-11-13 02:00:00,2018-11-13 00:00:00,LABORABLE
13,11,2018,4,58,106,164,2018-11-13 03:00:00,2018-11-13 00:00:00,LABORABLE
13,11,2018,5,77,102,179,2018-11-13 04:00:00,2018-11-13 00:00:00,LABORABLE
13,11,2018,6,148,139,287,2018-11-13 05:00:00,2018-11-13 00:00:00,LABORABLE
13,11,2018,7,436,402,838,2018-11-13 06:00:00,2018-11-13 00:00:00,LABORABLE
13,11,2018,8,667,678,1345,2018-11-13 07:00:00,2018-11-13 00:00:00,LABORABLE
13,11,2018,9,713,666,1379,2018-11-13 08:00:00,2018-11-13 00:00:00,LABORABLE
13,11,2018,10,707,632,1339,2018-11-13 09:00:00,2018-11-13 00:00:00,LABORABLE
13,11,2018,11,525,754,1279,2018-11-13 10:00:00,2018-11-13 00:00:00,LABORABLE
13,11,2018,12,596,711,1307,2018-11-13 11:00:00,2018-11-13 00:00:00,LABORABLE
13,11,2018,13,552,731,1283,2018-11-13 12:00:00,2018-11-13 00:00:00,LABORABLE
13,11,2018,14,616,729,1345,2018-11-13 13:00:00,2018-11-13 00:00:00,LABORABLE
13,11,2018,15,641,755,1396,2018-11-13 14:00:00,2018-11-13 00:00:00,LABORABLE
13,11,2018,16,608,686,1294,2018-11-13 15:00:00,2018-11-13 00:00:00,LABORABLE
13,11,2018,17,597,783,1380,2018-11-13 16:00:00,2018-11-13 00:00:00,LABORABLE
13,11,2018,18,679,808,1487,2018-11-13 17:00:00,2018-11-13 00:00:00,LABORABLE
13,11,2018,19,736,796,1532,2018-11-13 18:00:00,2018-11-13 00:00:00,LABORABLE
13,11,2018,20,629,767,1396,2018-11-13 19:00:00,2018-11-13 00:00:00,LABORABLE
13,11,2018,21,625,727,1352,2018-11-13 20:00:00,2018-11-13 00:00:00,LABORABLE
13,11,2018,22,464,638,1102,2018-11-13 21:00:00,2018-11-13 00:00:00,LABORABLE
13,11,2018,23,406,497,903,2018-11-13 22:00:00,2018-11-13 00:00:00,LABORABLE
13,11,2018,24,234,383,617,2018-11-13 23:00:00,2018-11-13 00:00:00,LABORABLE
14,11,2018,1,115,191,306,2018-11-14 00:00:00,2018-11-14 00:00:00,LABORABLE
14,11,2018,2,102,192,294,2018-11-14 01:00:00,2018-11-14 00:00:00,LABORABLE
14,11,2018,3,70,135,205,2018-11-14 02:00:00,2018-11-14 00:00:00,LABORABLE
14,11,2018,4,56,106,162,2018-11-14 03:00:00,2018-11-14 00:00:00,LABORABLE
14,11,2018,5,62,101,163,2018-11-14 04:00:00,2018-11-14 00:00:00,LABORABLE
14,11,2018,6,120,135,255,2018-11-14 05:00:00,2018-11-14 00:00:00,LABORABLE
14,11,2018,7,312,397,709,2018-11-14 06:00:00,2018-11-14 00:00:00,LABORABLE
14,11,2018,8,541,664,1205,2018-11-14 07:00:00,2018-11-14 00:00:00,LABORABLE
14,11,2018,9,624,769,1393,2018-11-14 08:00:00,2018-11-14 00:00:00,LABORABLE
14,11,2018,10,642,828,1470,2018-11-14 09:00:00,2018-11-14 00:00:00,LABORABLE
14,11,2018,11,558,768,1326,2018-11-14 10:00:00,2018-11-14 00:00:00,LABORABLE
14,11,2018,12,511,824,1335,2018-11-14 11:00:00,2018-11-14 00:00:00,LABORABLE
14,11,2018,13,570,739,1309,2018-11-14 12:00:00,2018-11-14 00:00:00,LABORABLE
14,11,2018,14,667,782,1449,2018-11-14 13:00:00,2018-11-14 00:00:00,LABORABLE
14,11,2018,15,667,707,1374,2018-11-14 14:00:00,2018-11-14 00:00:00,LABORABLE
14,11,2018,16,678,725,1403,2018-11-14 15:00:00,2018-11-14 00:00:00,LABORABLE
14,11,2018,17,669,707,1376,2018-11-14 16:00:00,2018-11-14 00:00:00,LABORABLE
14,11,2018,18,698,733,1431,2018-11-14 17:00:00,2018-11-14 00:00:00,LABORABLE
14,11,2018,19,722,801,1523,2018-11-14 18:00:00,2018-11-14 00:00:00,LABORABLE
14,11,2018,20,641,786,1427,2018-11-14 19:00:00,2018-11-14 00:00:00,LABORABLE
14,11,2018,21,704,756,1460,2018-11-14 20:00:00,2018-11-14 00:00:00,LABORABLE
14,11,2018,22,493,604,1097,2018-11-14 21:00:00,2018-11-14 00:00:00,LABORABLE
14,11,2018,23,383,490,873,2018-11-14 22:00:00,2018-11-14 00:00:00,LABORABLE
14,11,2018,24,251,322,573,2018-11-14 23:00:00,2018-11-14 00:00:00,LABORABLE
15,11,2018,1,191,227,418,2018-11-15 00:00:00,2018-11-15 00:00:00,LABORABLE
15,11,2018,2,114,211,325,2018-11-15 01:00:00,2018-11-15 00:00:00,LABORABLE
15,11,2018,3,88,149,237,2018-11-15 02:00:00,2018-11-15 00:00:00,LABORABLE
15,11,2018,4,76,114,190,2018-11-15 03:00:00,2018-11-15 00:00:00,LABORABLE
15,11,2018,5,72,103,175,2018-11-15 04:00:00,2018-11-15 00:00:00,LABORABLE
15,11,2018,6,169,176,345,2018-11-15 05:00:00,2018-11-15 00:00:00,LABORABLE
15,11,2018,7,435,434,869,2018-11-15 06:00:00,2018-11-15 00:00:00,LABORABLE
15,11,2018,8,674,666,1340,2018-11-15 07:00:00,2018-11-15 00:00:00,LABORABLE
15,11,2018,9,698,785,1483,2018-11-15 08:00:00,2018-11-15 00:00:00,LABORABLE
15,11,2018,10,711,755,1466,2018-11-15 09:00:00,2018-11-15 00:00:00,LABORABLE
15,11,2018,11,408,797,1205,2018-11-15 10:00:00,2018-11-15 00:00:00,LABORABLE
15,11,2018,12,593,746,1339,2018-11-15 11:00:00,2018-11-15 00:00:00,LABORABLE
15,11,2018,13,629,957,1586,2018-11-15 12:00:00,2018-11-15 00:00:00,LABORABLE
15,11,2018,14,674,858,1532,2018-11-15 13:00:00,2018-11-15 00:00:00,LABORABLE
15,11,2018,15,648,791,1439,2018-11-15 14:00:00,2018-11-15 00:00:00,LABORABLE
15,11,2018,16,667,819,1486,2018-11-15 15:00:00,2018-11-15 00:00:00,LABORABLE
15,11,2018,17,665,728,1393,2018-11-15 16:00:00,2018-11-15 00:00:00,LABORABLE
15,11,2018,18,677,753,1430,2018-11-15 17:00:00,2018-11-15 00:00:00,LABORABLE
15,11,2018,19,750,720,1470,2018-11-15 18:00:00,2018-11-15 00:00:00,LABORABLE
15,11,2018,20,661,773,1434,2018-11-15 19:00:00,2018-11-15 00:00:00,LABORABLE
15,11,2018,21,669,739,1408,2018-11-15 20:00:00,2018-11-15 00:00:00,LABORABLE
15,11,2018,22,574,627,1201,2018-11-15 21:00:00,2018-11-15 00:00:00,LABORABLE
15,11,2018,23,422,514,936,2018-11-15 22:00:00,2018-11-15 00:00:00,LABORABLE
15,11,2018,24,286,335,621,2018-11-15 23:00:00,2018-11-15 00:00:00,LABORABLE
16,11,2018,1,241,274,515,2018-11-16 00:00:00,2018-11-16 00:00:00,LABORABLE
16,11,2018,2,143,211,354,2018-11-16 01:00:00,2018-11-16 00:00:00,LABORABLE
16,11,2018,3,89,170,259,2018-11-16 02:00:00,2018-11-16 00:00:00,LABORABLE
16,11,2018,4,76,109,185,2018-11-16 03:00:00,2018-11-16 00:00:00,LABORABLE
16,11,2018,5,90,114,204,2018-11-16 04:00:00,2018-11-16 00:00:00,LABORABLE
16,11,2018,6,167,199,366,2018-11-16 05:00:00,2018-11-16 00:00:00,LABORABLE
16,11,2018,7,446,460,906,2018-11-16 06:00:00,2018-11-16 00:00:00,LABORABLE
16,11,2018,8,673,643,1316,2018-11-16 07:00:00,2018-11-16 00:00:00,LABORABLE
16,11,2018,9,680,701,1381,2018-11-16 08:00:00,2018-11-16 00:00:00,LABORABLE
16,11,2018,10,618,716,1334,2018-11-16 09:00:00,2018-11-16 00:00:00,LABORABLE
16,11,2018,11,610,683,1293,2018-11-16 10:00:00,2018-11-16 00:00:00,LABORABLE
16,11,2018,12,587,737,1324,2018-11-16 11:00:00,2018-11-16 00:00:00,LABORABLE
16,11,2018,13,644,758,1402,2018-11-16 12:00:00,2018-11-16 00:00:00,LABORABLE
16,11,2018,14,670,708,1378,2018-11-16 13:00:00,2018-11-16 00:00:00,LABORABLE
16,11,2018,15,735,766,1501,2018-11-16 14:00:00,2018-11-16 00:00:00,LABORABLE
16,11,2018,16,665,716,1381,2018-11-16 15:00:00,2018-11-16 00:00:00,LABORABLE
16,11,2018,17,654,834,1488,2018-11-16 16:00:00,2018-11-16 00:00:00,LABORABLE
16,11,2018,18,728,837,1565,2018-11-16 17:00:00,2018-11-16 00:00:00,LABORABLE
16,11,2018,19,697,773,1470,2018-11-16 18:00:00,2018-11-16 00:00:00,LABORABLE
16,11,2018,20,702,815,1517,2018-11-16 19:00:00,2018-11-16 00:00:00,LABORABLE
16,11,2018,21,698,831,1529,2018-11-16 20:00:00,2018-11-16 00:00:00,LABORABLE
16,11,2018,22,621,762,1383,2018-11-16 21:00:00,2018-11-16 00:00:00,LABORABLE
16,11,2018,23,474,562,1036,2018-11-16 22:00:00,2018-11-16 00:00:00,LABORABLE
16,11,2018,24,355,497,852,2018-11-16 23:00:00,2018-11-16 00:00:00,LABORABLE
17,11,2018,1,286,417,703,2018-11-17 00:00:00,2018-11-17 00:00:00,SÁBADO
17,11,2018,2,249,371,620,2018-11-17 01:00:00,2018-11-17 00:00:00,SÁBADO
17,11,2018,3,207,313,520,2018-11-17 02:00:00,2018-11-17 00:00:00,SÁBADO
17,11,2018,4,158,262,420,2018-11-17 03:00:00,2018-11-17 00:00:00,SÁBADO
17,11,2018,5,131,224,355,2018-11-17 04:00:00,2018-11-17 00:00:00,SÁBADO
17,11,2018,6,136,217,353,2018-11-17 05:00:00,2018-11-17 00:00:00,SÁBADO
17,11,2018,7,234,250,484,2018-11-17 06:00:00,2018-11-17 00:00:00,SÁBADO
17,11,2018,8,300,296,596,2018-11-17 07:00:00,2018-11-17 00:00:00,SÁBADO
17,11,2018,9,356,391,747,2018-11-17 08:00:00,2018-11-17 00:00:00,SÁBADO
17,11,2018,10,471,537,1008,2018-11-17 09:00:00,2018-11-17 00:00:00,SÁBADO
17,11,2018,11,569,682,1251,2018-11-17 10:00:00,2018-11-17 00:00:00,SÁBADO
17,11,2018,12,633,705,1338,2018-11-17 11:00:00,2018-11-17 00:00:00,SÁBADO
17,11,2018,13,663,747,1410,2018-11-17 12:00:00,2018-11-17 00:00:00,SÁBADO
17,11,2018,14,692,797,1489,2018-11-17 13:00:00,2018-11-17 00:00:00,SÁBADO
17,11,2018,15,600,791,1391,2018-11-17 14:00:00,2018-11-17 00:00:00,SÁBADO
17,11,2018,16,565,742,1307,2018-11-17 15:00:00,2018-11-17 00:00:00,SÁBADO
17,11,2018,17,571,763,1334,2018-11-17 16:00:00,2018-11-17 00:00:00,SÁBADO
17,11,2018,18,645,822,1467,2018-11-17 17:00:00,2018-11-17 00:00:00,SÁBADO
17,11,2018,19,707,809,1516,2018-11-17 18:00:00,2018-11-17 00:00:00,SÁBADO
17,11,2018,20,721,755,1476,2018-11-17 19:00:00,2018-11-17 00:00:00,SÁBADO
17,11,2018,21,677,744,1421,2018-11-17 20:00:00,2018-11-17 00:00:00,SÁBADO
17,11,2018,22,623,662,1285,2018-11-17 21:00:00,2018-11-17 00:00:00,SÁBADO
17,11,2018,23,550,604,1154,2018-11-17 22:00:00,2018-11-17 00:00:00,SÁBADO
17,11,2018,24,507,506,1013,2018-11-17 23:00:00,2018-11-17 00:00:00,SÁBADO
18,11,2018,1,412,480,892,2018-11-18 00:00:00,2018-11-18 00:00:00,DOMINGO
18,11,2018,2,352,462,814,2018-11-18 01:00:00,2018-11-18 00:00:00,DOMINGO
18,11,2018,3,241,374,615,2018-11-18 02:00:00,2018-11-18 00:00:00,DOMINGO
18,11,2018,4,208,323,531,2018-11-18 03:00:00,2018-11-18 00:00:00,DOMINGO
18,11,2018,5,167,293,460,2018-11-18 04:00:00,2018-11-18 00:00:00,DOMINGO
18,11,2018,6,145,283,428,2018-11-18 05:00:00,2018-11-18 00:00:00,DOMINGO
18,11,2018,7,202,295,497,2018-11-18 06:00:00,2018-11-18 00:00:00,DOMINGO
18,11,2018,8,214,262,476,2018-11-18 07:00:00,2018-11-18 00:00:00,DOMINGO
18,11,2018,9,242,287,529,2018-11-18 08:00:00,2018-11-18 00:00:00,DOMINGO
18,11,2018,10,323,380,703,2018-11-18 09:00:00,2018-11-18 00:00:00,DOMINGO
18,11,2018,11,420,506,926,2018-11-18 10:00:00,2018-11-18 00:00:00,DOMINGO
18,11,2018,12,503,566,1069,2018-11-18 11:00:00,2018-11-18 00:00:00,DOMINGO
18,11,2018,13,568,634,1202,2018-11-18 12:00:00,2018-11-18 00:00:00,DOMINGO
18,11,2018,14,594,687,1281,2018-11-18 13:00:00,2018-11-18 00:00:00,DOMINGO
18,11,2018,15,608,621,1229,2018-11-18 14:00:00,2018-11-18 00:00:00,DOMINGO
18,11,2018,16,467,657,1124,2018-11-18 15:00:00,2018-11-18 00:00:00,DOMINGO
18,11,2018,17,451,662,1113,2018-11-18 16:00:00,2018-11-18 00:00:00,DOMINGO
18,11,2018,18,522,696,1218,2018-11-18 17:00:00,2018-11-18 00:00:00,DOMINGO
18,11,2018,19,594,736,1330,2018-11-18 18:00:00,2018-11-18 00:00:00,DOMINGO
18,11,2018,20,557,703,1260,2018-11-18 19:00:00,2018-11-18 00:00:00,DOMINGO
18,11,2018,21,513,642,1155,2018-11-18 20:00:00,2018-11-18 00:00:00,DOMINGO
18,11,2018,22,442,564,1006,2018-11-18 21:00:00,2018-11-18 00:00:00,DOMINGO
18,11,2018,23,361,393,754,2018-11-18 22:00:00,2018-11-18 00:00:00,DOMINGO
18,11,2018,24,243,345,588,2018-11-18 23:00:00,2018-11-18 00:00:00,DOMINGO
19,11,2018,1,162,268,430,2018-11-19 00:00:00,2018-11-19 00:00:00,LABORABLE
19,11,2018,2,79,190,269,2018-11-19 01:00:00,2018-11-19 00:00:00,LABORABLE
19,11,2018,3,76,137,213,2018-11-19 02:00:00,2018-11-19 00:00:00,LABORABLE
19,11,2018,4,63,108,171,2018-11-19 03:00:00,2018-11-19 00:00:00,LABORABLE
19,11,2018,5,72,109,181,2018-11-19 04:00:00,2018-11-19 00:00:00,LABORABLE
19,11,2018,6,147,156,303,2018-11-19 05:00:00,2018-11-19 00:00:00,LABORABLE
19,11,2018,7,451,413,864,2018-11-19 06:00:00,2018-11-19 00:00:00,LABORABLE
19,11,2018,8,686,703,1389,2018-11-19 07:00:00,2018-11-19 00:00:00,LABORABLE
19,11,2018,9,694,712,1406,2018-11-19 08:00:00,2018-11-19 00:00:00,LABORABLE
19,11,2018,10,629,704,1333,2018-11-19 09:00:00,2018-11-19 00:00:00,LABORABLE
19,11,2018,11,584,641,1225,2018-11-19 10:00:00,2018-11-19 00:00:00,LABORABLE
19,11,2018,12,611,703,1314,2018-11-19 11:00:00,2018-11-19 00:00:00,LABORABLE
19,11,2018,13,597,801,1398,2018-11-19 12:00:00,2018-11-19 00:00:00,LABORABLE
19,11,2018,14,645,682,1327,2018-11-19 13:00:00,2018-11-19 00:00:00,LABORABLE
19,11,2018,15,684,729,1413,2018-11-19 14:00:00,2018-11-19 00:00:00,LABORABLE
19,11,2018,16,652,646,1298,2018-11-19 15:00:00,2018-11-19 00:00:00,LABORABLE
19,11,2018,17,631,696,1327,2018-11-19 16:00:00,2018-11-19 00:00:00,LABORABLE
19,11,2018,18,680,798,1478,2018-11-19 17:00:00,2018-11-19 00:00:00,LABORABLE
19,11,2018,19,685,749,1434,2018-11-19 18:00:00,2018-11-19 00:00:00,LABORABLE
19,11,2018,20,573,726,1299,2018-11-19 19:00:00,2018-11-19 00:00:00,LABORABLE
19,11,2018,21,553,709,1262,2018-11-19 20:00:00,2018-11-19 00:00:00,LABORABLE
19,11,2018,22,458,572,1030,2018-11-19 21:00:00,2018-11-19 00:00:00,LABORABLE
19,11,2018,23,360,433,793,2018-11-19 22:00:00,2018-11-19 00:00:00,LABORABLE
19,11,2018,24,189,264,453,2018-11-19 23:00:00,2018-11-19 00:00:00,LABORABLE
20,11,2018,1,129,224,353,2018-11-20 00:00:00,2018-11-20 00:00:00,LABORABLE
20,11,2018,2,100,145,245,2018-11-20 01:00:00,2018-11-20 00:00:00,LABORABLE
20,11,2018,3,52,119,171,2018-11-20 02:00:00,2018-11-20 00:00:00,LABORABLE
20,11,2018,4,48,86,134,2018-11-20 03:00:00,2018-11-20 00:00:00,LABORABLE
20,11,2018,5,63,86,149,2018-11-20 04:00:00,2018-11-20 00:00:00,LABORABLE
20,11,2018,6,156,185,341,2018-11-20 05:00:00,2018-11-20 00:00:00,LABORABLE
20,11,2018,7,416,404,820,2018-11-20 06:00:00,2018-11-20 00:00:00,LABORABLE
20,11,2018,8,647,664,1311,2018-11-20 07:00:00,2018-11-20 00:00:00,LABORABLE
20,11,2018,9,685,689,1374,2018-11-20 08:00:00,2018-11-20 00:00:00,LABORABLE
20,11,2018,10,661,714,1375,2018-11-20 09:00:00,2018-11-20 00:00:00,LABORABLE
20,11,2018,11,437,564,1001,2018-11-20 10:00:00,2018-11-20 00:00:00,LABORABLE
20,11,2018,12,547,716,1263,2018-11-20 11:00:00,2018-11-20 00:00:00,LABORABLE
20,11,2018,13,553,719,1272,2018-11-20 12:00:00,2018-11-20 00:00:00,LABORABLE
20,11,2018,14,596,736,1332,2018-11-20 13:00:00,2018-11-20 00:00:00,LABORABLE
20,11,2018,15,633,684,1317,2018-11-20 14:00:00,2018-11-20 00:00:00,LABORABLE
20,11,2018,16,618,703,1321,2018-11-20 15:00:00,2018-11-20 00:00:00,LABORABLE
20,11,2018,17,626,831,1457,2018-11-20 16:00:00,2018-11-20 00:00:00,LABORABLE
20,11,2018,18,687,757,1444,2018-11-20 17:00:00,2018-11-20 00:00:00,LABORABLE
20,11,2018,19,671,771,1442,2018-11-20 18:00:00,2018-11-20 00:00:00,LABORABLE
20,11,2018,20,608,816,1424,2018-11-20 19:00:00,2018-11-20 00:00:00,LABORABLE
20,11,2018,21,599,742,1341,2018-11-20 20:00:00,2018-11-20 00:00:00,LABORABLE
20,11,2018,22,482,608,1090,2018-11-20 21:00:00,2018-11-20 00:00:00,LABORABLE
20,11,2018,23,367,417,784,2018-11-20 22:00:00,2018-11-20 00:00:00,LABORABLE
20,11,2018,24,197,315,512,2018-11-20 23:00:00,2018-11-20 00:00:00,LABORABLE
21,11,2018,1,152,267,419,2018-11-21 00:00:00,2018-11-21 00:00:00,LABORABLE
21,11,2018,2,101,198,299,2018-11-21 01:00:00,2018-11-21 00:00:00,LABORABLE
21,11,2018,3,76,123,199,2018-11-21 02:00:00,2018-11-21 00:00:00,LABORABLE
21,11,2018,4,61,93,154,2018-11-21 03:00:00,2018-11-21 00:00:00,LABORABLE
21,11,2018,5,72,104,176,2018-11-21 04:00:00,2018-11-21 00:00:00,LABORABLE
21,11,2018,6,161,173,334,2018-11-21 05:00:00,2018-11-21 00:00:00,LABORABLE
21,11,2018,7,457,418,875,2018-11-21 06:00:00,2018-11-21 00:00:00,LABORABLE
21,11,2018,8,682,671,1353,2018-11-21 07:00:00,2018-11-21 00:00:00,LABORABLE
21,11,2018,9,708,733,1441,2018-11-21 08:00:00,2018-11-21 00:00:00,LABORABLE
21,11,2018,10,616,727,1343,2018-11-21 09:00:00,2018-11-21 00:00:00,LABORABLE
21,11,2018,11,459,560,1019,2018-11-21 10:00:00,2018-11-21 00:00:00,LABORABLE
21,11,2018,12,546,654,1200,2018-11-21 11:00:00,2018-11-21 00:00:00,LABORABLE
21,11,2018,13,602,732,1334,2018-11-21 12:00:00,2018-11-21 00:00:00,LABORABLE
21,11,2018,14,599,721,1320,2018-11-21 13:00:00,2018-11-21 00:00:00,LABORABLE
21,11,2018,15,652,754,1406,2018-11-21 14:00:00,2018-11-21 00:00:00,LABORABLE
21,11,2018,16,678,686,1364,2018-11-21 15:00:00,2018-11-21 00:00:00,LABORABLE
21,11,2018,17,636,778,1414,2018-11-21 16:00:00,2018-11-21 00:00:00,LABORABLE
21,11,2018,18,686,770,1456,2018-11-21 17:00:00,2018-11-21 00:00:00,LABORABLE
21,11,2018,19,698,772,1470,2018-11-21 18:00:00,2018-11-21 00:00:00,LABORABLE
21,11,2018,20,606,775,1381,2018-11-21 19:00:00,2018-11-21 00:00:00,LABORABLE
21,11,2018,21,604,763,1367,2018-11-21 20:00:00,2018-11-21 00:00:00,LABORABLE
21,11,2018,22,508,592,1100,2018-11-21 21:00:00,2018-11-21 00:00:00,LABORABLE
21,11,2018,23,404,453,857,2018-11-21 22:00:00,2018-11-21 00:00:00,LABORABLE
21,11,2018,24,225,321,546,2018-11-21 23:00:00,2018-11-21 00:00:00,LABORABLE
22,11,2018,1,164,264,428,2018-11-22 00:00:00,2018-11-22 00:00:00,LABORABLE
22,11,2018,2,117,175,292,2018-11-22 01:00:00,2018-11-22 00:00:00,LABORABLE
22,11,2018,3,86,146,232,2018-11-22 02:00:00,2018-11-22 00:00:00,LABORABLE
22,11,2018,4,66,120,186,2018-11-22 03:00:00,2018-11-22 00:00:00,LABORABLE
22,11,2018,5,71,101,172,2018-11-22 04:00:00,2018-11-22 00:00:00,LABORABLE
22,11,2018,6,154,174,328,2018-11-22 05:00:00,2018-11-22 00:00:00,LABORABLE
22,11,2018,7,468,413,881,2018-11-22 06:00:00,2018-11-22 00:00:00,LABORABLE
22,11,2018,8,670,688,1358,2018-11-22 07:00:00,2018-11-22 00:00:00,LABORABLE
22,11,2018,9,683,696,1379,2018-11-22 08:00:00,2018-11-22 00:00:00,LABORABLE
22,11,2018,10,682,718,1400,2018-11-22 09:00:00,2018-11-22 00:00:00,LABORABLE
22,11,2018,11,602,684,1286,2018-11-22 10:00:00,2018-11-22 00:00:00,LABORABLE
22,11,2018,12,612,713,1325,2018-11-22 11:00:00,2018-11-22 00:00:00,LABORABLE
22,11,2018,13,603,782,1385,2018-11-22 12:00:00,2018-11-22 00:00:00,LABORABLE
22,11,2018,14,632,710,1342,2018-11-22 13:00:00,2018-11-22 00:00:00,LABORABLE
22,11,2018,15,684,703,1387,2018-11-22 14:00:00,2018-11-22 00:00:00,LABORABLE
22,11,2018,16,671,701,1372,2018-11-22 15:00:00,2018-11-22 00:00:00,LABORABLE
22,11,2018,17,693,746,1439,2018-11-22 16:00:00,2018-11-22 00:00:00,LABORABLE
22,11,2018,18,759,816,1575,2018-11-22 17:00:00,2018-11-22 00:00:00,LABORABLE
22,11,2018,19,697,747,1444,2018-11-22 18:00:00,2018-11-22 00:00:00,LABORABLE
22,11,2018,20,670,757,1427,2018-11-22 19:00:00,2018-11-22 00:00:00,LABORABLE
22,11,2018,21,661,693,1354,2018-11-22 20:00:00,2018-11-22 00:00:00,LABORABLE
22,11,2018,22,603,604,1207,2018-11-22 21:00:00,2018-11-22 00:00:00,LABORABLE
22,11,2018,23,444,480,924,2018-11-22 22:00:00,2018-11-22 00:00:00,LABORABLE
22,11,2018,24,253,407,660,2018-11-22 23:00:00,2018-11-22 00:00:00,LABORABLE
23,11,2018,1,200,289,489,2018-11-23 00:00:00,2018-11-23 00:00:00,LABORABLE
23,11,2018,2,135,216,351,2018-11-23 01:00:00,2018-11-23 00:00:00,LABORABLE
23,11,2018,3,83,176,259,2018-11-23 02:00:00,2018-11-23 00:00:00,LABORABLE
23,11,2018,4,71,136,207,2018-11-23 03:00:00,2018-11-23 00:00:00,LABORABLE
23,11,2018,5,77,109,186,2018-11-23 04:00:00,2018-11-23 00:00:00,LABORABLE
23,11,2018,6,156,170,326,2018-11-23 05:00:00,2018-11-23 00:00:00,LABORABLE
23,11,2018,7,444,427,871,2018-11-23 06:00:00,2018-11-23 00:00:00,LABORABLE
23,11,2018,8,662,671,1333,2018-11-23 07:00:00,2018-11-23 00:00:00,LABORABLE
23,11,2018,9,504,563,1067,2018-11-23 08:00:00,2018-11-23 00:00:00,LABORABLE
23,11,2018,10,638,725,1363,2018-11-23 09:00:00,2018-11-23 00:00:00,LABORABLE
23,11,2018,11,610,717,1327,2018-11-23 10:00:00,2018-11-23 00:00:00,LABORABLE
23,11,2018,12,562,692,1254,2018-11-23 11:00:00,2018-11-23 00:00:00,LABORABLE
23,11,2018,13,644,761,1405,2018-11-23 12:00:00,2018-11-23 00:00:00,LABORABLE
23,11,2018,14,698,783,1481,2018-11-23 13:00:00,2018-11-23 00:00:00,LABORABLE
23,11,2018,15,765,778,1543,2018-11-23 14:00:00,2018-11-23 00:00:00,LABORABLE
23,11,2018,16,678,742,1420,2018-11-23 15:00:00,2018-11-23 00:00:00,LABORABLE
23,11,2018,17,681,745,1426,2018-11-23 16:00:00,2018-11-23 00:00:00,LABORABLE
23,11,2018,18,718,792,1510,2018-11-23 17:00:00,2018-11-23 00:00:00,LABORABLE
23,11,2018,19,726,800,1526,2018-11-23 18:00:00,2018-11-23 00:00:00,LABORABLE
23,11,2018,20,663,793,1456,2018-11-23 19:00:00,2018-11-23 00:00:00,LABORABLE
23,11,2018,21,703,822,1525,2018-11-23 20:00:00,2018-11-23 00:00:00,LABORABLE
23,11,2018,22,664,762,1426,2018-11-23 21:00:00,2018-11-23 00:00:00,LABORABLE
23,11,2018,23,495,563,1058,2018-11-23 22:00:00,2018-11-23 00:00:00,LABORABLE
23,11,2018,24,380,483,863,2018-11-23 23:00:00,2018-11-23 00:00:00,LABORABLE
24,11,2018,1,331,396,727,2018-11-24 00:00:00,2018-11-24 00:00:00,SÁBADO
24,11,2018,2,219,348,567,2018-11-24 01:00:00,2018-11-24 00:00:00,SÁBADO
24,11,2018,3,173,279,452,2018-11-24 02:00:00,2018-11-24 00:00:00,SÁBADO
24,11,2018,4,125,285,410,2018-11-24 03:00:00,2018-11-24 00:00:00,SÁBADO
24,11,2018,5,115,212,327,2018-11-24 04:00:00,2018-11-24 00:00:00,SÁBADO
24,11,2018,6,136,232,368,2018-11-24 05:00:00,2018-11-24 00:00:00,SÁBADO
24,11,2018,7,216,264,480,2018-11-24 06:00:00,2018-11-24 00:00:00,SÁBADO
24,11,2018,8,323,286,609,2018-11-24 07:00:00,2018-11-24 00:00:00,SÁBADO
24,11,2018,9,337,423,760,2018-11-24 08:00:00,2018-11-24 00:00:00,SÁBADO
24,11,2018,10,474,483,957,2018-11-24 09:00:00,2018-11-24 00:00:00,SÁBADO
24,11,2018,11,580,646,1226,2018-11-24 10:00:00,2018-11-24 00:00:00,SÁBADO
24,11,2018,12,646,716,1362,2018-11-24 11:00:00,2018-11-24 00:00:00,SÁBADO
24,11,2018,13,666,707,1373,2018-11-24 12:00:00,2018-11-24 00:00:00,SÁBADO
24,11,2018,14,673,776,1449,2018-11-24 13:00:00,2018-11-24 00:00:00,SÁBADO
24,11,2018,15,621,820,1441,2018-11-24 14:00:00,2018-11-24 00:00:00,SÁBADO
24,11,2018,16,541,699,1240,2018-11-24 15:00:00,2018-11-24 00:00:00,SÁBADO
24,11,2018,17,543,735,1278,2018-11-24 16:00:00,2018-11-24 00:00:00,SÁBADO
24,11,2018,18,625,839,1464,2018-11-24 17:00:00,2018-11-24 00:00:00,SÁBADO
24,11,2018,19,704,849,1553,2018-11-24 18:00:00,2018-11-24 00:00:00,SÁBADO
24,11,2018,20,608,782,1390,2018-11-24 19:00:00,2018-11-24 00:00:00,SÁBADO
24,11,2018,21,633,704,1337,2018-11-24 20:00:00,2018-11-24 00:00:00,SÁBADO
24,11,2018,22,606,630,1236,2018-11-24 21:00:00,2018-11-24 00:00:00,SÁBADO
24,11,2018,23,506,564,1070,2018-11-24 22:00:00,2018-11-24 00:00:00,SÁBADO
