FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12
02/04/19;ES16;1=;1583;1649;1530;1568;1607;1647;1626;1521;1325;957;760;518
02/04/19;ES16;2-;125;102;57;87;131;586;1590;1553;1526;1592;1503;1357
02/04/19;ES16;2=;1304;1221;1242;1396;1309;1399;1294;1225;981;627;437;308
02/04/19;ES17;1-;208;154;114;144;290;1552;2789;3442;3472;3059;2354;2750
02/04/19;ES17;1=;2704;2657;2667;2741;2938;2899;2496;2482;2120;1390;902;545
02/04/19;ES17;2-;0;0;0;0;0;0;0;0;0;0;0;0
02/04/19;ES17;2=;0;0;0;0;0;0;0;0;0;0;0;0
02/04/19;ES18;1-;53;25;23;30;31;305;1193;1661;1039;863;747;752
02/04/19;ES18;1=;685;638;682;702;717;721;598;474;357;235;185;123
02/04/19;ES18;2-;81;34;30;28;41;79;287;613;675;790;799;856
02/04/19;ES18;2=;972;1073;894;854;1014;1277;1312;1075;797;445;341;261
02/04/19;ES19;1-;153;115;95;94;127;289;707;1085;1201;1111;988;1107
02/04/19;ES19;1=;1089;1111;1005;1169;1247;1294;1261;1017;723;555;454;306
02/04/19;ES19;2-;0;0;0;0;0;0;0;0;0;0;0;0
02/04/19;ES19;2=;0;0;0;0;0;0;0;0;0;0;0;0
02/04/19;ES20;1-;3519;2385;1001;581;552;665;1263;4141;8635;9999;8803;7876
02/04/19;ES20;1=;8249;8971;9999;9999;9999;9999;9999;9999;9999;9765;8973;6979
02/04/19;ES20;2-;2521;1336;650;442;460;749;2395;9999;8089;7462;9859;9999
02/04/19;ES20;2=;9469;9499;9964;9999;9999;9999;9999;9999;9244;9071;7112;4685
02/04/19;ES21;1-;85;40;36;33;46;215;1205;1695;1294;903;926;1040
02/04/19;ES21;1=;1159;1306;932;1174;1138;1337;1276;1049;795;460;321;208
02/04/19;ES21;2-;61;46;35;32;71;269;978;1989;2047;1560;1376;1362
02/04/19;ES21;2=;1450;1346;1292;1591;1774;1934;1761;1251;855;448;270;150
02/04/19;ES22;1-;151;92;104;98;101;556;1578;1231;1651;1448;1110;1085
02/04/19;ES22;1=;930;927;925;853;1153;1245;981;931;901;759;450;327
02/04/19;ES22;2-;265;170;177;94;130;340;913;1294;1201;1213;1135;1220
02/04/19;ES22;2=;1237;1318;1351;1339;1270;1399;1484;1574;1435;749;618;444
02/04/19;ES23;1-;319;291;207;229;446;1791;3878;3784;3526;2855;2480;2357
02/04/19;ES23;1=;2511;2219;2174;2605;2314;2239;2066;1944;1561;1171;839;563
02/04/19;ES23;2-;667;448;358;244;440;763;1339;1700;1880;2060;2112;2446
02/04/19;ES23;2=;2586;2802;2484;2510;2920;3079;2789;2533;1966;1712;1473;1368
02/04/19;ES24;1-;121;63;45;35;63;146;401;753;623;695;635;824
02/04/19;ES24;1=;865;852;934;916;753;912;1019;965;919;469;459;332
02/04/19;ES24;2-;114;89;59;78;79;395;1347;1388;1145;897;753;759
02/04/19;ES24;2=;756;741;717;790;711;724;683;647;536;398;315;251
02/04/19;ES25;1-;115;78;60;0;12;124;194;250;274;262;254;261
02/04/19;ES25;1=;262;242;223;258;241;225;208;202;193;171;168;153
02/04/19;ES25;2-;0;0;0;0;0;0;0;0;0;0;0;0
