DIA,MES,ANO,HORA,VELOCIDAD VIENTO,DIR. VIENTO,TEMPERATURA,HUMEDAD RELATIVA,PRESION BARIOMETRICA,PRECIPITACIONES
7,3,2020,2,0.64,132.0,6.8,48,953,0.0
7,3,2020,3,0.64,167.0,5.8,56,953,0.0
7,3,2020,4,0.71,153.0,5.5,57,953,0.0
7,3,2020,5,0.68,176.0,6.3,51,953,0.0
7,3,2020,6,0.71,214.0,5.0,56,953,0.0
7,3,2020,7,0.94,244.0,5.6,53,953,0.0
7,3,2020,8,0.86,254.0,5.5,55,954,0.0
7,3,2020,9,1.23,267.0,6.5,58,954,0.0
7,3,2020,10,1.11,242.0,9.2,54,955,0.0
7,3,2020,11,1.39,277.0,10.7,52,955,0.0
7,3,2020,12,1.29,103.0,12.4,45,955,0.0
7,3,2020,13,1.2,73.0,13.5,41,955,0.0
7,3,2020,14,1.34,157.0,14.2,40,955,0.0
7,3,2020,15,1.22,93.0,15.6,37,954,0.0
7,3,2020,16,1.32,216.0,16.9,35,953,0.0
7,3,2020,17,1.66,222.0,16.7,36,953,0.0
7,3,2020,18,1.42,232.0,16.8,36,953,0.0
7,3,2020,19,1.31,209.0,15.3,42,953,0.0
7,3,2020,20,1.09,224.0,13.4,49,954,0.0
7,3,2020,21,0.64,196.0,12.0,52,954,0.0
7,3,2020,22,0.58,18.0,10.8,54,954,0.0
7,3,2020,23,0.58,91.0,9.8,59,954,0.0
7,3,2020,24,0.73,4.0,9.1,62,955,0.0
7,3,2021,1,0.57,187.0,9.5,75,949,0.0
7,3,2021,2,0.83,56.0,9.0,77,949,0.0
7,3,2021,3,0.96,80.0,9.0,75,949,0.0
7,3,2021,4,1.15,67.0,9.1,73,948,0.0
7,3,2021,5,1.36,67.0,9.1,72,948,0.0
7,3,2021,6,1.15,62.0,9.1,72,948,0.0
7,3,2021,7,1.44,61.0,9.2,72,948,0.0
7,3,2021,8,0.96,66.0,9.2,72,948,0.0
7,3,2021,9,0.65,16.0,9.7,72,948,0.0
7,3,2021,10,0.92,65.0,10.3,68,948,0.0
7,3,2021,11,1.25,65.0,10.7,66,948,0.0
7,3,2021,12,1.13,66.0,12.1,61,948,0.0
7,3,2021,13,1.38,66.0,13.0,59,947,0.0
7,3,2021,14,1.59,63.0,14.1,55,947,0.0
7,3,2021,15,1.47,64.0,14.0,55,946,0.0
7,3,2021,16,1.34,139.0,15.0,51,945,0.0
7,3,2021,17,1.33,122.0,14.7,53,944,0.0
7,3,2021,18,1.25,182.0,13.0,62,944,0.2
7,3,2021,19,0.89,237.0,10.5,81,944,2.0
7,3,2021,20,0.89,230.0,9.9,85,944,0.1
7,3,2021,21,0.6,159.0,9.8,84,944,0.0
7,3,2021,22,0.55,37.0,9.4,86,944,0.0
7,3,2021,23,0.51,211.0,9.1,89,945,0.0
7,3,2021,24,0.51,252.0,9.0,91,945,0.0
7,4,2019,1,1.52,234.0,5.7,77,936,0.0
7,4,2019,2,1.89,230.0,5.7,78,936,0.0
7,4,2019,3,1.61,217.0,5.5,81,936,0.0
7,4,2019,4,1.33,237.0,5.3,84,936,0.0
7,4,2019,5,1.64,237.0,5.2,84,937,0.0
7,4,2019,6,1.49,233.0,5.1,83,937,0.0
7,4,2019,7,1.5,234.0,5.1,81,937,0.0
7,4,2019,8,1.26,234.0,4.7,78,938,0.0
7,4,2019,9,1.31,234.0,5.1,74,939,0.0
7,4,2019,10,1.81,240.0,6.6,66,940,0.0
7,4,2019,11,2.01,234.0,8.9,53,940,0.0
7,4,2019,12,2.12,240.0,10.5,46,941,0.0
7,4,2019,13,2.11,250.0,12.6,39,941,0.0
7,4,2019,14,1.94,248.0,12.1,38,941,0.0
7,4,2019,15,1.77,223.0,12.7,36,941,0.0
7,4,2019,16,1.72,267.0,13.5,38,941,0.0
7,4,2019,17,2.17,223.0,13.1,42,941,0.0
7,4,2019,18,1.94,233.0,11.6,57,942,0.1
7,4,2019,19,1.06,253.0,10.9,64,942,0.1
7,4,2019,20,1.01,233.0,10.0,73,943,0.3
7,4,2019,21,0.99,237.0,9.3,79,943,0.2
7,4,2019,22,0.66,246.0,9.0,84,943,0.1
7,4,2019,23,0.6,211.0,9.0,86,943,0.0
7,4,2019,24,0.59,205.0,8.9,87,943,0.1
7,4,2020,1,0.72,188.0,13.4,90,952,0.7
7,4,2020,2,0.79,203.0,12.8,92,952,2.5
7,4,2020,3,0.59,194.0,12.5,91,952,0.8
7,4,2020,4,0.53,199.0,12.3,91,952,0.5
7,4,2020,5,0.53,225.0,12.0,94,951,0.0
7,4,2020,6,0.59,80.0,12.0,95,951,0.0
7,4,2020,7,0.53,221.0,11.8,96,951,0.0
7,4,2020,8,0.52,264.0,11.6,96,952,0.0
7,4,2020,9,0.6,74.0,12.3,96,952,0.0
7,4,2020,10,0.79,100.0,13.2,91,953,0.0
7,4,2020,11,0.92,83.0,14.0,87,953,0.0
7,4,2020,12,1.1,158.0,14.6,84,953,0.0
7,4,2020,13,1.17,91.0,16.3,74,953,0.0
7,4,2020,14,1.27,83.0,17.3,69,953,0.0
7,4,2020,15,1.12,89.0,18.4,61,952,0.0
7,4,2020,16,1.27,208.0,16.8,74,952,1.5
7,4,2020,17,0.87,169.0,15.3,89,952,0.5
7,4,2020,18,0.69,144.0,18.2,72,951,0.0
7,4,2020,19,0.77,88.0,18.2,69,951,0.0
7,4,2020,20,1.0,72.0,16.7,79,952,1.8
7,4,2020,21,1.14,72.0,15.3,89,952,0.6
7,4,2020,22,0.62,56.0,15.3,90,952,0.0
7,4,2020,23,0.51,190.0,14.7,92,953,0.0
7,4,2020,24,0.5,244.0,13.7,95,953,0.0
7,4,2021,1,1.54,64.0,14.3,40,942,0.0
7,4,2021,2,1.22,71.0,13.4,40,943,0.0
7,4,2021,3,2.27,63.0,11.7,47,943,0.0
7,4,2021,4,2.83,62.0,9.8,52,943,0.0
7,4,2021,5,2.87,68.0,8.3,55,944,0.0
7,4,2021,6,1.79,74.0,7.5,53,944,0.0
7,4,2021,7,1.65,70.0,6.7,51,944,0.0
7,4,2021,8,1.84,71.0,6.2,50,945,0.0
7,4,2021,9,1.93,79.0,6.4,48,946,0.0
7,4,2021,10,2.68,73.0,7.6,45,946,0.0
7,4,2021,11,2.21,64.0,9.2,41,947,0.0
7,4,2021,12,1.89,70.0,11.6,34,947,0.0
7,4,2021,13,1.22,78.0,15.0,25,947,0.0
7,4,2021,14,1.29,80.0,16.6,21,947,0.0
7,4,2021,15,1.27,67.0,18.1,19,946,0.0
7,4,2021,16,1.29,108.0,19.6,20,946,0.0
7,4,2021,17,1.26,77.0,20.8,21,945,0.0
7,4,2021,18,1.12,82.0,20.9,22,945,0.0
7,4,2021,19,1.1,68.0,21.5,23,945,0.0
7,4,2021,20,0.83,73.0,20.5,25,945,0.0
7,4,2021,21,0.7,93.0,19.2,29,945,0.0
7,4,2021,22,1.38,98.0,16.9,42,946,0.0
7,4,2021,23,1.8,95.0,14.9,54,948,0.0
7,4,2021,24,1.49,115.0,13.1,61,948,0.0
7,5,2019,1,1.13,240.0,18.2,43,946,0.0
7,5,2019,2,1.2,223.0,17.8,48,947,0.0
7,5,2019,3,1.15,223.0,16.8,54,947,0.0
7,5,2019,4,0.59,139.0,15.7,59,947,0.0
7,5,2019,5,0.54,224.0,14.1,68,947,0.0
7,5,2019,6,0.68,133.0,13.3,72,946,0.0
7,5,2019,7,0.73,186.0,12.4,75,946,0.0
7,5,2019,8,0.66,206.0,12.2,76,947,0.0
7,5,2019,9,0.86,200.0,14.0,69,947,0.0
7,5,2019,10,1.0,209.0,16.1,61,947,0.0
7,5,2019,11,1.5,199.0,17.5,55,947,0.0
7,5,2019,12,1.54,209.0,19.1,50,947,0.0
7,5,2019,13,2.0,210.0,20.2,45,947,0.0
7,5,2019,14,2.16,209.0,21.2,40,947,0.0
7,5,2019,15,2.63,206.0,21.9,39,946,0.0
7,5,2019,16,2.6,223.0,22.1,40,945,0.0
7,5,2019,17,2.63,228.0,23.2,38,945,0.0
7,5,2019,18,2.61,223.0,24.2,36,944,0.0
7,5,2019,19,2.47,215.0,23.3,39,944,0.0
7,5,2019,20,2.01,263.0,21.6,46,944,0.0
7,5,2019,21,1.66,263.0,20.3,50,944,0.0
7,5,2019,22,1.38,225.0,19.4,54,944,0.0
7,5,2019,23,1.07,263.0,18.9,56,945,0.0
7,5,2019,24,1.73,227.0,18.1,61,945,0.0
7,5,2020,1,0.74,4.0,16.8,49,947,0.0
7,5,2020,2,0.58,5.0,16.3,52,947,0.0
7,5,2020,3,0.58,8.0,16.0,54,947,0.0
7,5,2020,4,0.65,68.0,15.5,56,947,0.0
7,5,2020,5,0.68,5.0,15.4,53,946,0.0
7,5,2020,6,0.72,257.0,15.5,50,946,0.0
7,5,2020,7,0.65,299.0,15.3,51,946,0.0
7,5,2020,8,0.69,5.0,14.7,56,946,0.0
7,5,2020,9,0.6,318.0,16.1,53,946,0.0
7,5,2020,10,0.95,67.0,20.5,44,946,0.0
7,5,2020,11,1.64,66.0,20.6,47,946,0.0
7,5,2020,12,1.82,64.0,21.8,46,946,0.0
7,5,2020,13,2.11,109.0,23.8,41,946,0.0
7,5,2020,14,2.27,68.0,24.8,36,946,0.0
7,5,2020,15,1.96,80.0,25.4,35,945,0.0
7,5,2020,16,1.94,96.0,25.9,35,945,0.0
7,5,2020,17,1.91,84.0,26.5,35,944,0.0
7,5,2020,18,1.7,82.0,25.7,37,944,0.0
7,5,2020,19,1.57,101.0,26.7,34,944,0.0
7,5,2020,20,2.0,104.0,26.5,32,944,0.0
7,5,2020,21,1.77,100.0,24.7,34,945,0.0
7,5,2020,22,2.0,76.0,22.9,45,945,0.0
7,5,2020,23,2.22,93.0,21.4,47,946,0.0
7,5,2020,24,1.81,111.0,20.6,46,946,0.0
7,5,2021,1,0.58,223.0,19.4,34,947,0.0
7,5,2021,2,0.57,229.0,17.8,44,947,0.0
7,5,2021,3,0.63,66.0,17.8,48,947,0.0
7,5,2021,4,0.68,196.0,17.6,52,947,0.0
7,5,2021,5,0.55,296.0,16.3,59,947,0.0
7,5,2021,6,0.53,195.0,14.8,67,947,0.0
7,5,2021,7,0.52,223.0,14.0,70,947,0.0
7,5,2021,8,0.52,188.0,13.8,71,948,0.0
7,5,2021,9,0.74,112.0,17.6,54,948,0.0
7,5,2021,10,0.72,92.0,20.7,45,949,0.0
7,5,2021,11,1.1,81.0,21.7,44,949,0.0
7,5,2021,12,1.15,101.0,23.0,42,949,0.0
7,5,2021,13,1.17,156.0,24.3,38,949,0.0
7,5,2021,14,1.35,146.0,25.2,32,948,0.0
7,5,2021,15,1.34,145.0,26.4,30,948,0.0
7,5,2021,16,1.33,154.0,27.2,28,947,0.0
7,5,2021,17,1.47,136.0,28.0,25,947,0.0
7,5,2021,18,1.39,194.0,28.6,24,946,0.0
7,5,2021,19,1.27,170.0,28.4,25,946,0.0
7,5,2021,20,1.12,191.0,27.5,25,946,0.0
7,5,2021,21,1.14,222.0,25.9,25,946,0.0
7,5,2021,22,0.69,236.0,24.2,29,946,0.0
7,5,2021,23,0.64,266.0,22.6,34,946,0.0
7,5,2021,24,0.52,16.0,21.0,40,947,0.0
7,6,2019,1,1.4,214.0,19.0,33,939,0.0
7,6,2019,2,1.74,209.0,17.1,55,939,0.0
7,6,2019,3,2.28,254.0,15.9,65,940,0.0
7,6,2019,4,2.36,254.0,15.3,70,940,0.0
7,6,2019,5,1.76,229.0,13.4,81,940,0.9
7,6,2019,6,1.49,220.0,11.9,84,941,0.4
7,6,2019,7,1.3,238.0,11.4,75,942,0.0
7,6,2019,8,1.11,263.0,12.0,55,943,0.0
7,6,2019,9,1.34,213.0,13.4,49,944,0.0
7,6,2019,10,1.52,237.0,15.2,40,945,0.0
7,6,2019,11,1.68,257.0,16.3,37,945,0.0
7,6,2019,12,1.7,288.0,17.2,35,946,0.0
7,6,2019,13,1.58,289.0,18.2,33,946,0.0
7,6,2019,14,1.65,261.0,19.1,30,947,0.0
7,6,2019,15,1.52,284.0,19.9,27,947,0.0
7,6,2019,16,1.52,262.0,21.0,26,947,0.0
7,6,2019,17,1.45,298.0,21.9,23,947,0.0
7,6,2019,18,1.43,196.0,23.1,22,947,0.0
7,6,2019,19,1.15,233.0,23.6,21,947,0.0
7,6,2019,20,1.09,312.0,22.7,22,947,0.0
7,6,2019,21,0.93,297.0,20.6,24,948,0.0
7,6,2019,22,0.87,307.0,20.1,25,948,0.0
7,6,2019,23,1.06,298.0,19.1,27,949,0.0
7,6,2019,24,0.83,65.0,18.1,29,949,0.0
7,6,2020,1,1.06,199.0,21.2,32,938,0.0
7,6,2020,2,0.83,212.0,20.6,35,938,0.0
7,6,2020,3,0.68,220.0,19.5,39,937,0.0
7,6,2020,4,0.56,233.0,18.5,44,937,0.0
7,6,2020,5,0.52,206.0,17.0,51,938,0.0
7,6,2020,6,0.65,181.0,16.9,51,938,0.0
7,6,2020,7,0.59,36.0,16.3,56,938,0.0
7,6,2020,8,0.86,225.0,17.0,59,938,0.0
7,6,2020,9,0.87,234.0,18.3,56,939,0.0
7,6,2020,10,0.97,218.0,19.3,53,939,0.0
7,6,2020,11,1.57,200.0,20.9,49,939,0.0
7,6,2020,12,1.44,188.0,22.3,45,939,0.0
7,6,2020,13,1.75,226.0,23.2,42,939,0.0
7,6,2020,14,1.93,203.0,23.8,39,939,0.0
7,6,2020,15,1.88,217.0,23.5,39,939,0.0
7,6,2020,16,2.12,200.0,24.3,40,939,0.0
7,6,2020,17,2.4,227.0,25.3,37,938,0.0
7,6,2020,18,1.7,225.0,25.0,37,938,0.0
7,6,2020,19,1.69,184.0,22.0,52,939,0.0
7,6,2020,20,1.14,243.0,22.5,45,939,0.0
7,6,2020,21,1.26,58.0,20.4,61,940,0.0
7,6,2020,22,1.92,70.0,19.1,55,941,0.0
7,6,2020,23,1.81,69.0,17.3,71,941,0.0
7,6,2020,24,1.65,68.0,16.3,71,942,0.0
7,6,2021,1,0.61,80.0,22.6,47,949,0.0
7,6,2021,2,0.61,27.0,21.3,53,949,0.0
7,6,2021,3,0.56,32.0,20.7,53,949,0.0
7,6,2021,4,0.58,99.0,20.2,53,949,0.0
7,6,2021,5,0.61,240.0,19.5,55,949,0.0
7,6,2021,6,0.53,181.0,18.8,57,949,0.0
7,6,2021,7,0.54,305.0,18.4,58,949,0.0
7,6,2021,8,0.78,69.0,19.4,55,950,0.0
7,6,2021,9,1.28,69.0,20.7,51,950,0.0
7,6,2021,10,1.19,78.0,22.5,47,950,0.0
7,6,2021,11,0.91,81.0,25.1,42,950,0.0
7,6,2021,12,1.1,85.0,26.3,39,950,0.0
7,6,2021,13,1.2,65.0,28.0,35,950,0.0
7,6,2021,14,1.3,63.0,29.7,28,950,0.0
7,6,2021,15,1.29,180.0,31.0,24,949,0.0
7,6,2021,16,1.53,161.0,31.6,22,949,0.0
7,6,2021,17,1.45,183.0,32.6,21,948,0.0
7,6,2021,18,1.36,175.0,33.0,19,948,0.0
7,6,2021,19,1.37,163.0,33.6,18,947,0.0
7,6,2021,20,1.06,166.0,31.5,20,947,0.0
7,6,2021,21,1.08,225.0,30.3,23,947,0.0
7,6,2021,22,0.62,192.0,28.5,27,948,0.0
7,6,2021,23,0.78,213.0,27.6,25,948,0.0
7,6,2021,24,0.69,304.0,26.7,25,949,0.0
7,7,2019,1,0.66,205.0,26.5,29,944,0.0
7,7,2019,2,0.7,225.0,25.4,30,944,0.0
7,7,2019,3,0.76,213.0,24.8,31,944,0.0
7,7,2019,4,0.85,236.0,24.6,30,944,0.0
7,7,2019,5,0.94,200.0,23.5,31,944,0.0
7,7,2019,6,0.58,245.0,22.3,33,944,0.0
7,7,2019,7,0.63,201.0,21.3,36,945,0.0
7,7,2019,8,0.61,230.0,21.3,37,945,0.0
7,7,2019,9,0.79,306.0,24.4,33,945,0.0
7,7,2019,10,0.8,224.0,26.6,30,945,0.0
7,7,2019,11,0.94,182.0,28.5,28,945,0.0
7,7,2019,12,1.22,132.0,29.4,25,945,0.0
7,7,2019,13,1.44,186.0,30.1,25,945,0.0
7,7,2019,14,1.55,133.0,31.0,22,944,0.0
7,7,2019,15,1.62,158.0,32.0,20,943,0.0
7,7,2019,16,1.92,203.0,32.7,18,943,0.0
7,7,2019,17,1.48,223.0,33.8,17,942,0.0
7,7,2019,18,1.26,205.0,34.0,18,941,0.0
7,7,2019,19,1.03,246.0,34.2,18,941,0.0
7,7,2019,20,1.27,330.0,34.1,17,940,0.0
7,7,2019,21,0.92,263.0,32.0,20,940,0.0
7,7,2019,22,0.98,307.0,31.2,20,940,0.0
7,7,2019,23,0.87,238.0,29.8,22,940,0.0
7,7,2019,24,1.03,245.0,28.4,22,941,0.0
7,7,2020,1,1.86,77.0,28.5,35,946,0.0
7,7,2020,2,1.56,81.0,26.9,38,947,0.0
7,7,2020,3,1.44,62.0,25.8,40,947,0.0
7,7,2020,4,1.43,74.0,24.9,41,947,0.0
7,7,2020,5,0.97,66.0,24.4,41,947,0.0
7,7,2020,6,0.75,97.0,23.7,39,947,0.0
7,7,2020,7,0.71,48.0,23.2,38,947,0.0
7,7,2020,8,0.77,274.0,23.8,33,947,0.0
7,7,2020,9,0.93,61.0,26.0,24,947,0.0
7,7,2020,10,1.29,77.0,27.0,23,947,0.0
7,7,2020,11,1.17,87.0,28.9,23,947,0.0
7,7,2020,12,1.08,55.0,31.0,25,947,0.0
7,7,2020,13,1.22,25.0,32.3,24,947,0.0
7,7,2020,14,1.06,88.0,34.6,22,946,0.0
7,7,2020,15,1.32,179.0,36.0,20,945,0.0
7,7,2020,16,1.66,199.0,36.9,18,945,0.0
7,7,2020,17,1.55,202.0,38.0,17,944,0.0
7,7,2020,18,1.7,208.0,38.7,16,944,0.0
7,7,2020,19,1.75,188.0,38.6,15,943,0.0
7,7,2020,20,1.89,208.0,37.7,15,943,0.0
7,7,2020,21,1.71,218.0,36.3,14,943,0.0
7,7,2020,22,1.24,217.0,34.8,16,943,0.0
7,7,2020,23,0.99,223.0,33.2,18,944,0.0
7,7,2020,24,0.68,210.0,31.6,21,944,0.0
7,7,2021,1,0.6,206.0,18.0,54,946,0.0
7,7,2021,2,0.67,217.0,17.1,60,946,0.0
7,7,2021,3,0.72,206.0,16.4,63,946,0.0
7,7,2021,4,0.58,202.0,15.3,66,946,0.0
7,7,2021,5,0.72,215.0,15.9,58,945,0.0
7,7,2021,6,0.76,8.0,14.9,64,945,0.0
7,7,2021,7,0.67,348.0,13.7,72,946,0.0
7,7,2021,8,0.69,16.0,14.6,70,946,0.0
7,7,2021,9,1.15,312.0,16.9,62,946,0.0
7,7,2021,10,0.8,9.0,20.3,50,947,0.0
7,7,2021,11,0.79,85.0,22.2,42,947,0.0
7,7,2021,12,1.0,113.0,22.8,38,947,0.0
7,7,2021,13,1.28,31.0,23.6,34,947,0.0
7,7,2021,14,1.39,126.0,24.3,32,947,0.0
7,7,2021,15,1.42,47.0,25.5,30,947,0.0
7,7,2021,16,1.63,224.0,26.8,29,947,0.0
7,7,2021,17,1.79,246.0,27.2,25,947,0.0
7,7,2021,18,1.62,228.0,27.5,24,947,0.0
7,7,2021,19,1.79,306.0,27.3,26,947,0.0
7,7,2021,20,1.53,250.0,26.0,27,947,0.0
7,7,2021,21,1.41,241.0,24.3,28,948,0.0
7,7,2021,22,1.18,246.0,23.4,28,948,0.0
7,7,2021,23,0.81,230.0,22.3,30,949,0.0
7,7,2021,24,0.9,300.0,21.4,33,949,0.0
7,8,2019,1,1.08,209.0,28.8,24,942,0.0
7,8,2019,2,0.85,213.0,27.9,27,941,0.0
7,8,2019,3,0.66,186.0,25.5,35,941,0.0
7,8,2019,4,1.15,234.0,26.2,31,941,0.0
7,8,2019,5,1.13,225.0,26.0,35,941,0.0
7,8,2019,6,0.94,170.0,24.5,39,941,0.0
7,8,2019,7,0.99,237.0,24.5,42,941,0.0
7,8,2019,8,0.73,209.0,24.2,45,942,0.0
7,8,2019,9,0.94,175.0,24.2,47,942,0.0
7,8,2019,10,1.07,224.0,24.4,47,943,0.0
7,8,2019,11,1.3,234.0,25.0,46,943,0.0
7,8,2019,12,1.28,206.0,25.6,45,944,0.0
7,8,2019,13,1.33,200.0,26.4,44,944,0.0
7,8,2019,14,1.6,237.0,26.8,42,945,0.0
7,8,2019,15,1.46,306.0,26.8,42,945,0.0
7,8,2019,16,1.54,234.0,26.4,45,945,0.0
7,8,2019,17,1.23,223.0,27.1,41,945,0.0
7,8,2019,18,1.63,205.0,27.3,39,944,0.0
7,8,2019,19,1.61,223.0,27.9,37,944,0.0
7,8,2019,20,1.8,223.0,26.9,38,944,0.0
7,8,2019,21,1.61,229.0,26.3,41,944,0.0
7,8,2019,22,1.61,200.0,24.8,45,944,0.0
7,8,2019,23,1.28,205.0,24.0,45,945,0.0
7,8,2019,24,1.34,223.0,23.8,45,945,0.0
7,8,2020,1,0.64,176.0,30.6,29,946,0.0
7,8,2020,2,0.62,232.0,30.0,30,946,0.0
7,8,2020,3,0.67,107.0,29.1,34,946,0.0
7,8,2020,4,0.99,13.0,28.3,36,946,0.0
7,8,2020,5,1.4,69.0,27.4,42,947,0.0
7,8,2020,6,1.0,86.0,26.8,44,947,0.0
7,8,2020,7,0.77,96.0,26.0,46,947,0.0
7,8,2020,8,0.83,63.0,25.7,46,948,0.0
7,8,2020,9,1.22,72.0,26.8,42,948,0.0
7,8,2020,10,1.73,64.0,27.4,39,948,0.0
7,8,2020,11,1.43,73.0,28.8,38,949,0.0
7,8,2020,12,1.33,80.0,30.5,34,949,0.0
7,8,2020,13,1.32,66.0,31.8,32,948,0.0
7,8,2020,14,1.24,66.0,34.1,28,948,0.0
7,8,2020,15,1.32,164.0,35.9,24,948,0.0
7,8,2020,16,1.27,164.0,37.3,22,947,0.0
7,8,2020,17,1.44,119.0,38.1,20,947,0.0
7,8,2020,18,1.3,184.0,39.1,20,946,0.0
7,8,2020,19,1.37,153.0,38.9,20,946,0.0
7,8,2020,20,1.11,208.0,38.1,21,945,0.0
7,8,2020,21,0.94,205.0,36.6,22,945,0.0
7,8,2020,22,0.81,221.0,35.3,24,946,0.0
7,8,2020,23,0.72,220.0,34.0,25,947,0.0
7,8,2020,24,0.59,77.0,33.0,26,947,0.0
7,8,2021,1,1.14,213.0,25.6,25,939,0.0
7,8,2021,2,0.8,195.0,24.8,27,939,0.0
7,8,2021,3,0.94,179.0,23.7,31,938,0.0
7,8,2021,4,0.97,189.0,22.2,36,938,0.0
7,8,2021,5,0.66,129.0,21.0,40,938,0.0
7,8,2021,6,0.85,153.0,19.6,44,938,0.0
7,8,2021,7,0.75,176.0,19.0,46,938,0.0
7,8,2021,8,1.12,192.0,18.2,50,939,0.0
7,8,2021,9,1.59,215.0,19.9,46,939,0.0
7,8,2021,10,1.8,212.0,21.9,41,940,0.0
7,8,2021,11,1.6,216.0,23.9,37,940,0.0
7,8,2021,12,1.51,238.0,25.0,33,940,0.0
7,8,2021,13,1.36,214.0,26.9,29,940,0.0
7,8,2021,14,1.5,171.0,28.3,27,940,0.0
7,8,2021,15,1.93,238.0,28.9,28,940,0.0
7,8,2021,16,1.86,220.0,29.5,25,940,0.0
7,8,2021,17,1.71,234.0,30.2,23,940,0.0
7,8,2021,18,1.72,212.0,30.1,25,940,0.0
7,8,2021,19,1.49,246.0,30.3,23,940,0.0
7,8,2021,20,1.44,273.0,29.4,23,940,0.0
7,8,2021,21,1.42,270.0,27.7,24,940,0.0
7,8,2021,22,1.26,289.0,26.5,24,941,0.0
7,8,2021,23,1.19,281.0,25.0,26,942,0.0
7,8,2021,24,0.9,293.0,24.1,28,943,0.0
7,9,2019,1,1.58,77.0,19.6,33,949,0.0
7,9,2019,2,1.22,292.0,18.3,36,949,0.0
7,9,2019,3,1.41,67.0,17.2,39,950,0.0
7,9,2019,4,1.07,78.0,16.3,41,950,0.0
7,9,2019,5,1.44,83.0,15.8,42,950,0.0
7,9,2019,6,1.26,78.0,15.7,43,950,0.0
7,9,2019,7,1.04,125.0,15.5,44,950,0.0
7,9,2019,8,0.94,90.0,15.6,44,950,0.0
7,9,2019,9,1.07,83.0,15.6,45,950,0.0
7,9,2019,10,1.36,67.0,16.1,45,950,0.0
7,9,2019,11,1.4,73.0,17.1,44,950,0.0
7,9,2019,12,1.36,78.0,19.9,41,950,0.0
7,9,2019,13,2.02,72.0,21.9,45,950,0.0
7,9,2019,14,1.86,80.0,23.3,50,949,0.0
7,9,2019,15,1.46,161.0,25.5,42,948,0.0
7,9,2019,16,1.31,90.0,27.2,38,948,0.0
7,9,2019,17,1.31,106.0,27.9,30,947,0.0
7,9,2019,18,0.96,272.0,28.3,26,946,0.0
7,9,2019,19,1.05,200.0,28.5,25,946,0.0
7,9,2019,20,0.85,245.0,27.6,27,946,0.0
7,9,2019,21,0.58,277.0,25.9,31,946,0.0
7,9,2019,22,0.53,230.0,23.6,38,946,0.0
7,9,2019,23,1.03,246.0,22.8,35,947,0.0
7,9,2019,24,1.7,78.0,22.7,26,947,0.0
7,9,2020,1,2.24,65.0,24.4,37,946,0.0
7,9,2020,2,1.39,65.0,22.5,41,947,0.0
7,9,2020,3,1.3,60.0,20.7,44,947,0.0
7,9,2020,4,2.17,70.0,18.9,47,947,0.0
7,9,2020,5,2.42,67.0,17.8,48,947,0.0
7,9,2020,6,1.98,69.0,16.9,49,947,0.0
7,9,2020,7,2.33,67.0,15.8,52,948,0.0
7,9,2020,8,1.61,67.0,15.4,53,948,0.0
7,9,2020,9,2.44,57.0,15.1,55,949,0.0
7,9,2020,10,2.67,67.0,16.6,51,950,0.0
7,9,2020,11,2.76,74.0,18.2,45,950,0.0
7,9,2020,12,2.79,68.0,19.8,39,950,0.0
7,9,2020,13,2.06,64.0,21.5,35,950,0.0
7,9,2020,14,2.42,81.0,22.7,31,950,0.0
7,9,2020,15,2.27,83.0,23.8,29,949,0.0
7,9,2020,16,1.72,69.0,25.5,26,949,0.0
7,9,2020,17,1.85,70.0,26.6,23,948,0.0
7,9,2020,18,1.56,52.0,26.6,21,948,0.0
7,9,2020,19,1.99,67.0,26.6,18,948,0.0
7,9,2020,20,1.82,67.0,25.8,20,948,0.0
7,9,2020,21,1.75,67.0,25.0,22,948,0.0
7,9,2020,22,1.51,62.0,24.3,24,949,0.0
7,9,2020,23,1.94,66.0,22.9,25,950,0.0
7,9,2020,24,2.55,71.0,21.0,29,951,0.0
7,9,2021,1,1.01,48.0,27.1,35,948,0.0
7,9,2021,2,0.75,42.0,26.4,39,948,0.0
7,9,2021,3,0.65,73.0,25.2,45,948,0.0
7,9,2021,4,0.55,13.0,24.0,48,947,0.0
7,9,2021,5,0.65,69.0,22.9,52,947,0.0
7,9,2021,6,0.56,88.0,22.8,52,947,0.0
7,9,2021,7,0.52,149.0,21.4,58,946,0.0
7,9,2021,8,0.51,236.0,20.7,61,946,0.0
7,9,2021,9,0.6,250.0,21.1,58,947,0.0
7,9,2021,10,0.71,277.0,22.3,54,947,0.0
7,9,2021,11,0.75,82.0,24.1,47,948,0.0
7,9,2021,12,1.05,81.0,25.7,41,948,0.0
7,9,2021,13,1.19,66.0,27.5,37,948,0.0
7,9,2021,14,1.21,101.0,29.9,32,947,0.0
7,9,2021,15,1.55,101.0,31.3,28,947,0.0
7,9,2021,16,1.99,174.0,31.8,27,946,0.0
7,9,2021,17,2.08,166.0,32.1,27,945,0.0
7,9,2021,18,1.6,205.0,32.2,27,944,0.0
7,9,2021,19,1.82,202.0,31.9,26,944,0.0
7,9,2021,20,1.31,215.0,31.4,28,944,0.0
7,9,2021,21,0.93,217.0,29.7,33,944,0.0
7,9,2021,22,0.73,242.0,28.2,37,944,0.0
7,9,2021,23,0.54,241.0,26.4,43,944,0.0
7,9,2021,24,0.63,215.0,25.0,47,945,0.0
