DIA,MES,ANO,HORA,CO,NO,NO2,PM2.5,PM10,NOx,O3,fechaH,fecha
1,4,2020,15,0.2,6.0,8.0,1.0,2.0,17.0,82.08,2020-04-01 14:00:00,2020-01-04
1,4,2020,16,0.2,6.0,8.0,2.0,3.0,16.0,82.86,2020-04-01 15:00:00,2020-01-04
1,4,2020,17,0.2,6.0,6.0,4.0,5.0,15.0,82.26,2020-04-01 16:00:00,2020-01-04
1,4,2020,18,0.2,5.0,7.0,2.0,3.0,15.0,81.79,2020-04-01 17:00:00,2020-01-04
1,4,2020,19,0.2,6.0,7.0,3.0,4.0,15.0,82.85,2020-04-01 18:00:00,2020-01-04
1,4,2020,20,0.2,5.0,8.0,4.0,4.0,16.0,81.8,2020-04-01 19:00:00,2020-01-04
1,4,2020,21,0.2,7.0,18.0,6.0,7.0,28.0,71.19,2020-04-01 20:00:00,2020-01-04
1,4,2020,22,0.3,18.0,62.0,6.0,8.0,89.0,25.7,2020-04-01 21:00:00,2020-01-04
1,4,2020,23,0.4,22.0,65.0,6.0,10.0,99.0,19.21,2020-04-01 22:00:00,2020-01-04
1,4,2020,24,0.4,33.0,72.0,8.0,12.0,122.0,12.08,2020-04-01 23:00:00,2020-01-04
1,4,2021,1,0.2,2.0,15.0,7.0,15.0,18.0,95.79,2021-04-01 00:00:00,2021-01-04
1,4,2021,2,0.2,1.0,11.0,7.0,15.0,13.0,96.79,2021-04-01 01:00:00,2021-01-04
1,4,2021,3,0.2,3.0,18.0,3.0,11.0,23.0,91.39,2021-04-01 02:00:00,2021-01-04
1,4,2021,4,0.2,1.0,14.0,4.0,13.0,16.0,83.25,2021-04-01 03:00:00,2021-01-04
1,4,2021,5,0.2,1.0,16.0,7.0,15.0,18.0,81.13,2021-04-01 04:00:00,2021-01-04
1,4,2021,6,0.2,2.0,19.0,4.0,10.0,22.0,78.42,2021-04-01 05:00:00,2021-01-04
1,4,2021,7,0.3,4.0,33.0,7.0,15.0,39.0,66.65,2021-04-01 06:00:00,2021-01-04
1,4,2021,8,0.3,4.0,32.0,6.0,12.0,39.0,67.58,2021-04-01 07:00:00,2021-01-04
1,4,2021,9,0.3,8.0,45.0,7.0,14.0,58.0,54.71,2021-04-01 08:00:00,2021-01-04
1,4,2021,10,0.3,9.0,44.0,10.0,20.0,58.0,56.77,2021-04-01 09:00:00,2021-01-04
1,4,2021,11,0.3,9.0,33.0,9.0,20.0,47.0,65.24,2021-04-01 10:00:00,2021-01-04
1,4,2021,12,0.3,16.0,47.0,3.0,13.0,71.0,57.0,2021-04-01 11:00:00,2021-01-04
1,4,2021,13,0.3,12.0,38.0,5.0,17.0,55.0,67.53,2021-04-01 12:00:00,2021-01-04
1,4,2021,14,0.3,11.0,26.0,13.0,30.0,43.0,82.43,2021-04-01 13:00:00,2021-01-04
1,4,2021,15,0.2,9.0,22.0,6.0,21.0,36.0,90.75,2021-04-01 14:00:00,2021-01-04
1,4,2021,16,0.2,5.0,15.0,9.0,24.0,23.0,97.25,2021-04-01 15:00:00,2021-01-04
1,4,2021,17,0.2,4.0,13.0,11.0,29.0,19.0,99.98,2021-04-01 16:00:00,2021-01-04
1,4,2021,18,0.5,7.0,19.0,15.0,39.0,29.0,94.24,2021-04-01 17:00:00,2021-01-04
1,4,2021,19,0.3,12.0,26.0,17.0,57.0,44.0,85.92,2021-04-01 18:00:00,2021-01-04
1,4,2021,20,0.2,35.0,40.0,15.0,48.0,94.0,73.02,2021-04-01 19:00:00,2021-01-04
1,4,2021,21,0.3,8.0,35.0,12.0,35.0,48.0,70.04,2021-04-01 20:00:00,2021-01-04
1,4,2021,22,0.3,3.0,31.0,12.0,34.0,35.0,68.43,2021-04-01 21:00:00,2021-01-04
1,4,2021,23,0.5,31.0,81.0,13.0,31.0,129.0,22.91,2021-04-01 22:00:00,2021-01-04
1,4,2021,24,0.3,4.0,38.0,8.0,26.0,44.0,61.35,2021-04-01 23:00:00,2021-01-04
1,5,2019,1,0.2,15.0,46.0,,,69.0,64.67,2019-05-01 00:00:00,2019-01-05
1,5,2019,2,0.2,14.0,53.0,,,75.0,57.09,2019-05-01 01:00:00,2019-01-05
1,5,2019,3,0.2,12.0,28.0,,,46.0,71.78,2019-05-01 02:00:00,2019-01-05
1,5,2019,4,0.2,12.0,29.0,,,47.0,62.27,2019-05-01 03:00:00,2019-01-05
1,5,2019,5,0.1,11.0,27.0,,,43.0,58.0,2019-05-01 04:00:00,2019-01-05
1,5,2019,6,0.2,12.0,39.0,,,57.0,47.4,2019-05-01 05:00:00,2019-01-05
1,5,2019,7,0.2,12.0,40.0,,,59.0,52.69,2019-05-01 06:00:00,2019-01-05
1,5,2019,8,0.2,13.0,43.0,,,63.0,41.07,2019-05-01 07:00:00,2019-01-05
1,5,2019,9,0.2,22.0,52.0,,,85.0,44.45,2019-05-01 08:00:00,2019-01-05
1,5,2019,10,0.2,22.0,41.0,,,74.0,58.28,2019-05-01 09:00:00,2019-01-05
1,5,2019,11,0.2,27.0,46.0,,,87.0,57.24,2019-05-01 10:00:00,2019-01-05
1,5,2019,12,0.2,24.0,41.0,,,78.0,70.91,2019-05-01 11:00:00,2019-01-05
1,5,2019,13,0.2,21.0,37.0,,,70.0,83.17,2019-05-01 12:00:00,2019-01-05
1,5,2019,14,0.2,20.0,36.0,,,67.0,90.82,2019-05-01 13:00:00,2019-01-05
1,5,2019,15,0.2,19.0,32.0,,,60.0,102.7,2019-05-01 14:00:00,2019-01-05
1,5,2019,16,0.2,18.0,30.0,,,58.0,112.6,2019-05-01 15:00:00,2019-01-05
1,5,2019,17,0.2,17.0,26.0,,,52.0,113.0,2019-05-01 16:00:00,2019-01-05
1,5,2019,18,0.1,13.0,15.0,,,35.0,117.8,2019-05-01 17:00:00,2019-01-05
1,5,2019,19,0.1,12.0,14.0,,,33.0,107.6,2019-05-01 18:00:00,2019-01-05
1,5,2019,20,0.1,13.0,18.0,,,38.0,103.6,2019-05-01 19:00:00,2019-01-05
1,5,2019,21,0.2,14.0,28.0,,,49.0,91.9,2019-05-01 20:00:00,2019-01-05
1,5,2019,22,0.2,13.0,21.0,,,41.0,102.1,2019-05-01 21:00:00,2019-01-05
1,5,2019,23,0.2,13.0,37.0,,,58.0,89.13,2019-05-01 22:00:00,2019-01-05
1,5,2019,24,0.2,18.0,47.0,,,75.0,71.5,2019-05-01 23:00:00,2019-01-05
1,5,2020,1,0.2,4.0,4.0,4.0,5.0,11.0,73.58,2020-05-01 00:00:00,2020-01-05
1,5,2020,2,0.2,4.0,4.0,4.0,5.0,11.0,74.52,2020-05-01 01:00:00,2020-01-05
1,5,2020,3,0.2,5.0,4.0,4.0,5.0,11.0,71.49,2020-05-01 02:00:00,2020-01-05
1,5,2020,4,0.2,4.0,4.0,3.0,5.0,11.0,68.96,2020-05-01 03:00:00,2020-01-05
1,5,2020,5,0.2,5.0,4.0,4.0,6.0,11.0,68.59,2020-05-01 04:00:00,2020-01-05
1,5,2020,6,0.2,5.0,4.0,3.0,5.0,11.0,68.22,2020-05-01 05:00:00,2020-01-05
1,5,2020,7,0.2,5.0,7.0,5.0,7.0,14.0,59.57,2020-05-01 06:00:00,2020-01-05
1,5,2020,8,0.2,5.0,12.0,4.0,5.0,20.0,57.13,2020-05-01 07:00:00,2020-01-05
1,5,2020,9,0.2,6.0,11.0,5.0,6.0,20.0,56.33,2020-05-01 08:00:00,2020-01-05
1,5,2020,10,0.2,6.0,6.0,6.0,7.0,16.0,59.2,2020-05-01 09:00:00,2020-01-05
1,5,2020,11,0.2,5.0,4.0,2.0,3.0,12.0,60.91,2020-05-01 10:00:00,2020-01-05
1,5,2020,12,0.2,5.0,4.0,3.0,5.0,12.0,59.68,2020-05-01 11:00:00,2020-01-05
1,5,2020,13,0.2,6.0,4.0,6.0,7.0,12.0,58.88,2020-05-01 12:00:00,2020-01-05
1,5,2020,14,0.2,5.0,4.0,3.0,5.0,11.0,58.75,2020-05-01 13:00:00,2020-01-05
1,5,2020,15,0.2,5.0,4.0,4.0,6.0,12.0,57.17,2020-05-01 14:00:00,2020-01-05
1,5,2020,16,0.2,5.0,4.0,4.0,4.0,12.0,56.78,2020-05-01 15:00:00,2020-01-05
1,5,2020,17,0.2,5.0,4.0,1.0,1.0,12.0,57.12,2020-05-01 16:00:00,2020-01-05
1,5,2020,18,0.2,5.0,3.0,4.0,5.0,11.0,56.82,2020-05-01 17:00:00,2020-01-05
1,5,2020,19,0.2,5.0,4.0,3.0,4.0,11.0,56.18,2020-05-01 18:00:00,2020-01-05
1,5,2020,20,0.2,5.0,4.0,2.0,3.0,12.0,55.02,2020-05-01 19:00:00,2020-01-05
1,5,2020,21,0.2,5.0,7.0,4.0,5.0,15.0,51.74,2020-05-01 20:00:00,2020-01-05
1,5,2020,22,0.2,5.0,6.0,4.0,5.0,14.0,49.8,2020-05-01 21:00:00,2020-01-05
1,5,2020,23,0.2,5.0,7.0,3.0,4.0,15.0,48.25,2020-05-01 22:00:00,2020-01-05
1,5,2020,24,0.2,5.0,7.0,4.0,3.0,16.0,46.0,2020-05-01 23:00:00,2020-01-05
1,5,2021,1,0.2,1.0,16.0,4.0,5.0,18.0,78.37,2021-05-01 00:00:00,2021-01-05
1,5,2021,2,0.2,3.0,19.0,4.0,6.0,25.0,74.43,2021-05-01 01:00:00,2021-01-05
1,5,2021,3,0.2,1.0,12.0,7.0,8.0,13.0,77.32,2021-05-01 02:00:00,2021-01-05
1,5,2021,4,0.2,2.0,18.0,5.0,6.0,21.0,65.44,2021-05-01 03:00:00,2021-01-05
1,5,2021,5,0.2,1.0,12.0,3.0,6.0,13.0,63.02,2021-05-01 04:00:00,2021-01-05
1,5,2021,6,0.2,1.0,11.0,3.0,5.0,13.0,59.45,2021-05-01 05:00:00,2021-01-05
1,5,2021,7,0.2,2.0,22.0,4.0,5.0,24.0,43.94,2021-05-01 06:00:00,2021-01-05
1,5,2021,8,0.3,7.0,40.0,1.0,3.0,51.0,25.88,2021-05-01 07:00:00,2021-01-05
1,5,2021,9,0.3,6.0,37.0,6.0,10.0,47.0,27.45,2021-05-01 08:00:00,2021-01-05
1,5,2021,10,0.3,8.0,35.0,6.0,9.0,47.0,40.25,2021-05-01 09:00:00,2021-01-05
1,5,2021,11,0.3,9.0,28.0,6.0,9.0,42.0,59.41,2021-05-01 10:00:00,2021-01-05
1,5,2021,12,0.3,6.0,21.0,8.0,11.0,30.0,74.72,2021-05-01 11:00:00,2021-01-05
1,5,2021,13,0.2,9.0,18.0,9.0,11.0,31.0,81.55,2021-05-01 12:00:00,2021-01-05
1,5,2021,14,0.2,7.0,15.0,6.0,7.0,26.0,87.4,2021-05-01 13:00:00,2021-01-05
1,5,2021,15,0.2,3.0,13.0,3.0,3.0,18.0,91.71,2021-05-01 14:00:00,2021-01-05
1,5,2021,16,0.2,2.0,12.0,2.0,3.0,16.0,92.73,2021-05-01 15:00:00,2021-01-05
1,5,2021,17,0.2,2.0,13.0,2.0,4.0,16.0,87.34,2021-05-01 16:00:00,2021-01-05
1,5,2021,18,0.2,4.0,19.0,4.0,5.0,25.0,81.03,2021-05-01 17:00:00,2021-01-05
1,5,2021,19,0.2,3.0,16.0,6.0,8.0,21.0,86.89,2021-05-01 18:00:00,2021-01-05
1,5,2021,20,0.2,2.0,18.0,2.0,4.0,22.0,85.49,2021-05-01 19:00:00,2021-01-05
1,5,2021,21,0.3,3.0,23.0,3.0,5.0,29.0,76.11,2021-05-01 20:00:00,2021-01-05
1,5,2021,22,0.3,2.0,27.0,3.0,5.0,30.0,69.94,2021-05-01 21:00:00,2021-01-05
1,5,2021,23,0.4,4.0,32.0,8.0,10.0,39.0,67.16,2021-05-01 22:00:00,2021-01-05
1,5,2021,24,0.3,2.0,32.0,9.0,12.0,36.0,62.25,2021-05-01 23:00:00,2021-01-05
1,6,2019,1,0.4,77.0,121.0,,,239.0,9.43,2019-06-01 00:00:00,2019-01-06
1,6,2019,2,0.3,35.0,99.0,,,152.0,13.86,2019-06-01 01:00:00,2019-01-06
1,6,2019,3,0.2,28.0,92.0,,,134.0,14.29,2019-06-01 02:00:00,2019-01-06
1,6,2019,4,0.1,14.0,39.0,,,61.0,51.62,2019-06-01 03:00:00,2019-01-06
1,6,2019,5,0.1,14.0,28.0,,,49.0,62.46,2019-06-01 04:00:00,2019-01-06
1,6,2019,6,0.1,14.0,31.0,,,52.0,60.43,2019-06-01 05:00:00,2019-01-06
1,6,2019,7,0.1,20.0,45.0,,,75.0,52.15,2019-06-01 06:00:00,2019-01-06
1,6,2019,8,0.1,20.0,49.0,,,80.0,53.63,2019-06-01 07:00:00,2019-01-06
1,6,2019,9,0.1,22.0,42.0,,,77.0,65.05,2019-06-01 08:00:00,2019-01-06
1,6,2019,10,0.2,26.0,47.0,,,87.0,65.62,2019-06-01 09:00:00,2019-01-06
1,6,2019,11,0.1,23.0,38.0,,,73.0,77.92,2019-06-01 10:00:00,2019-01-06
1,6,2019,12,0.1,21.0,33.0,,,65.0,89.85,2019-06-01 11:00:00,2019-01-06
1,6,2019,13,0.1,23.0,37.0,,,72.0,96.7,2019-06-01 12:00:00,2019-01-06
1,6,2019,14,0.1,23.0,41.0,,,76.0,100.6,2019-06-01 13:00:00,2019-01-06
1,6,2019,15,0.1,22.0,40.0,,,74.0,105.9,2019-06-01 14:00:00,2019-01-06
1,6,2019,16,0.1,20.0,37.0,,,67.0,117.3,2019-06-01 15:00:00,2019-01-06
1,6,2019,17,0.1,16.0,28.0,,,53.0,127.5,2019-06-01 16:00:00,2019-01-06
1,6,2019,18,0.1,21.0,42.0,,,74.0,122.3,2019-06-01 17:00:00,2019-01-06
1,6,2019,19,0.1,21.0,51.0,,,83.0,120.7,2019-06-01 18:00:00,2019-01-06
1,6,2019,20,0.1,21.0,57.0,,,89.0,112.7,2019-06-01 19:00:00,2019-01-06
1,6,2019,21,0.2,37.0,92.0,,,149.0,81.31,2019-06-01 20:00:00,2019-01-06
1,6,2019,22,0.3,79.0,155.0,,,276.0,28.99,2019-06-01 21:00:00,2019-01-06
1,6,2019,23,0.8,208.0,197.0,,,516.0,6.82,2019-06-01 22:00:00,2019-01-06
1,6,2019,24,0.8,219.0,191.0,,,527.0,6.07,2019-06-01 23:00:00,2019-01-06
1,6,2020,1,0.2,3.0,11.0,5.0,7.0,15.0,75.14,2020-06-01 00:00:00,2020-01-06
1,6,2020,2,0.2,2.0,10.0,4.0,5.0,13.0,71.44,2020-06-01 01:00:00,2020-01-06
1,6,2020,3,0.2,1.0,9.0,7.0,8.0,11.0,79.11,2020-06-01 02:00:00,2020-01-06
1,6,2020,4,0.2,2.0,8.0,6.0,7.0,11.0,63.47,2020-06-01 03:00:00,2020-01-06
1,6,2020,5,0.2,2.0,8.0,7.0,8.0,11.0,54.06,2020-06-01 04:00:00,2020-01-06
1,6,2020,6,0.2,2.0,8.0,6.0,7.0,11.0,49.22,2020-06-01 05:00:00,2020-01-06
1,6,2020,7,0.2,9.0,16.0,4.0,5.0,30.0,37.51,2020-06-01 06:00:00,2020-01-06
1,6,2020,8,0.4,35.0,38.0,7.0,10.0,92.0,18.8,2020-06-01 07:00:00,2020-01-06
1,6,2020,9,0.3,12.0,29.0,6.0,10.0,47.0,35.03,2020-06-01 08:00:00,2020-01-06
1,6,2020,10,0.3,12.0,25.0,8.0,12.0,43.0,47.26,2020-06-01 09:00:00,2020-01-06
1,6,2020,11,0.2,13.0,26.0,12.0,15.0,47.0,53.76,2020-06-01 10:00:00,2020-01-06
1,6,2020,12,0.2,10.0,22.0,11.0,14.0,37.0,64.23,2020-06-01 11:00:00,2020-01-06
1,6,2020,13,0.2,10.0,21.0,12.0,17.0,35.0,75.79,2020-06-01 12:00:00,2020-01-06
1,6,2020,14,0.2,11.0,22.0,7.0,12.0,39.0,85.13,2020-06-01 13:00:00,2020-01-06
1,6,2020,15,0.2,9.0,22.0,10.0,16.0,36.0,103.9,2020-06-01 14:00:00,2020-01-06
1,6,2020,16,0.2,9.0,23.0,10.0,16.0,36.0,112.4,2020-06-01 15:00:00,2020-01-06
1,6,2020,17,0.2,6.0,15.0,13.0,18.0,25.0,117.8,2020-06-01 16:00:00,2020-01-06
1,6,2020,18,0.2,6.0,17.0,9.0,13.0,26.0,115.6,2020-06-01 17:00:00,2020-01-06
1,6,2020,19,0.2,12.0,20.0,11.0,16.0,38.0,101.3,2020-06-01 18:00:00,2020-01-06
1,6,2020,20,0.2,6.0,20.0,16.0,21.0,29.0,95.74,2020-06-01 19:00:00,2020-01-06
1,6,2020,21,0.3,5.0,15.0,11.0,15.0,22.0,97.91,2020-06-01 20:00:00,2020-01-06
1,6,2020,22,0.2,4.0,18.0,10.0,14.0,24.0,83.86,2020-06-01 21:00:00,2020-01-06
1,6,2020,23,0.3,4.0,24.0,7.0,11.0,31.0,64.35,2020-06-01 22:00:00,2020-01-06
1,6,2020,24,0.2,3.0,19.0,12.0,16.0,25.0,65.46,2020-06-01 23:00:00,2020-01-06
1,6,2021,1,0.1,3.0,28.0,26.0,35.0,32.0,,2021-06-01 00:00:00,2021-01-06
1,6,2021,2,0.1,2.0,20.0,14.0,21.0,22.0,,2021-06-01 01:00:00,2021-01-06
1,6,2021,3,0.1,2.0,22.0,15.0,21.0,26.0,,2021-06-01 02:00:00,2021-01-06
1,6,2021,4,0.1,2.0,15.0,16.0,20.0,18.0,,2021-06-01 03:00:00,2021-01-06
1,6,2021,5,0.1,1.0,13.0,20.0,26.0,15.0,,2021-06-01 04:00:00,2021-01-06
1,6,2021,6,0.1,2.0,16.0,10.0,14.0,19.0,,2021-06-01 05:00:00,2021-01-06
1,6,2021,7,0.2,7.0,33.0,9.0,13.0,44.0,,2021-06-01 06:00:00,2021-01-06
1,6,2021,8,0.3,20.0,52.0,15.0,18.0,82.0,,2021-06-01 07:00:00,2021-01-06
1,6,2021,9,0.3,32.0,59.0,10.0,16.0,108.0,,2021-06-01 08:00:00,2021-01-06
1,6,2021,10,0.2,33.0,47.0,11.0,20.0,97.0,,2021-06-01 09:00:00,2021-01-06
1,6,2021,11,0.2,22.0,39.0,17.0,27.0,72.0,,2021-06-01 10:00:00,2021-01-06
1,6,2021,12,0.3,17.0,38.0,25.0,37.0,64.0,,2021-06-01 11:00:00,2021-01-06
1,6,2021,13,0.2,9.0,24.0,17.0,29.0,38.0,,2021-06-01 12:00:00,2021-01-06
1,6,2021,14,0.2,12.0,26.0,6.0,18.0,44.0,,2021-06-01 13:00:00,2021-01-06
1,6,2021,15,0.3,10.0,29.0,2.0,15.0,45.0,,2021-06-01 14:00:00,2021-01-06
1,6,2021,16,0.2,7.0,21.0,1.0,9.0,32.0,,2021-06-01 15:00:00,2021-01-06
1,6,2021,17,0.2,8.0,25.0,9.0,18.0,38.0,,2021-06-01 16:00:00,2021-01-06
1,6,2021,18,0.2,9.0,23.0,9.0,18.0,37.0,,2021-06-01 17:00:00,2021-01-06
1,6,2021,19,0.2,8.0,22.0,1.0,7.0,34.0,,2021-06-01 18:00:00,2021-01-06
1,6,2021,20,0.2,7.0,27.0,24.0,34.0,38.0,,2021-06-01 19:00:00,2021-01-06
1,6,2021,21,0.2,9.0,32.0,20.0,27.0,46.0,,2021-06-01 20:00:00,2021-01-06
1,6,2021,22,0.2,6.0,33.0,10.0,17.0,43.0,,2021-06-01 21:00:00,2021-01-06
1,6,2021,23,0.3,4.0,28.0,8.0,15.0,34.0,,2021-06-01 22:00:00,2021-01-06
1,6,2021,24,0.3,5.0,36.0,6.0,13.0,43.0,,2021-06-01 23:00:00,2021-01-06
1,7,2019,1,0.0,0.0,0.0,,,0.0,0.0,2019-07-01 00:00:00,2019-01-07
1,7,2019,2,0.0,0.0,0.0,,,0.0,0.0,2019-07-01 01:00:00,2019-01-07
1,7,2019,3,0.0,0.0,0.0,,,0.0,0.0,2019-07-01 02:00:00,2019-01-07
1,7,2019,4,0.0,0.0,0.0,,,0.0,0.0,2019-07-01 03:00:00,2019-01-07
1,7,2019,5,0.0,0.0,0.0,,,0.0,0.0,2019-07-01 04:00:00,2019-01-07
1,7,2019,6,0.0,0.0,0.0,,,0.0,0.0,2019-07-01 05:00:00,2019-01-07
1,7,2019,7,0.0,0.0,0.0,,,0.0,0.0,2019-07-01 06:00:00,2019-01-07
1,7,2019,8,0.0,0.0,0.0,,,0.0,0.0,2019-07-01 07:00:00,2019-01-07
1,7,2019,9,0.0,0.0,0.0,,,0.0,0.0,2019-07-01 08:00:00,2019-01-07
1,7,2019,10,0.0,0.0,0.0,,,0.0,0.0,2019-07-01 09:00:00,2019-01-07
1,7,2019,11,0.0,0.0,0.0,,,0.0,0.0,2019-07-01 10:00:00,2019-01-07
1,7,2019,12,0.0,0.0,0.0,,,0.0,0.0,2019-07-01 11:00:00,2019-01-07
1,7,2019,13,0.0,0.0,0.0,,,0.0,0.0,2019-07-01 12:00:00,2019-01-07
1,7,2019,14,0.2,11.0,55.0,,,71.0,127.1,2019-07-01 13:00:00,2019-01-07
1,7,2019,15,0.3,5.0,42.0,,,50.0,116.7,2019-07-01 14:00:00,2019-01-07
1,7,2019,16,0.2,8.0,32.0,,,44.0,107.5,2019-07-01 15:00:00,2019-01-07
1,7,2019,17,0.2,6.0,27.0,,,37.0,95.49,2019-07-01 16:00:00,2019-01-07
1,7,2019,18,0.2,11.0,39.0,,,55.0,89.4,2019-07-01 17:00:00,2019-01-07
1,7,2019,19,0.2,12.0,42.0,,,61.0,80.46,2019-07-01 18:00:00,2019-01-07
1,7,2019,20,0.2,13.0,43.0,,,62.0,79.03,2019-07-01 19:00:00,2019-01-07
1,7,2019,21,0.3,17.0,47.0,,,72.0,73.81,2019-07-01 20:00:00,2019-01-07
1,7,2019,22,0.2,6.0,46.0,,,55.0,73.33,2019-07-01 21:00:00,2019-01-07
1,7,2019,23,0.2,5.0,38.0,,,46.0,88.47,2019-07-01 22:00:00,2019-01-07
1,7,2019,24,0.2,4.0,32.0,,,38.0,80.22,2019-07-01 23:00:00,2019-01-07
1,7,2020,1,0.3,13.0,58.0,1.0,1.0,78.0,35.94,2020-07-01 00:00:00,2020-01-07
1,7,2020,2,0.3,9.0,51.0,9.0,12.0,65.0,43.26,2020-07-01 01:00:00,2020-01-07
1,7,2020,3,0.3,8.0,49.0,26.0,30.0,61.0,37.93,2020-07-01 02:00:00,2020-01-07
1,7,2020,4,0.2,5.0,21.0,13.0,16.0,29.0,60.71,2020-07-01 03:00:00,2020-01-07
1,7,2020,5,0.2,5.0,18.0,7.0,11.0,26.0,59.95,2020-07-01 04:00:00,2020-01-07
1,7,2020,6,0.2,8.0,37.0,11.0,14.0,50.0,45.22,2020-07-01 05:00:00,2020-01-07
1,7,2020,7,0.4,38.0,76.0,13.0,16.0,134.0,19.88,2020-07-01 06:00:00,2020-01-07
1,7,2020,8,0.4,44.0,80.0,14.0,19.0,147.0,17.03,2020-07-01 07:00:00,2020-01-07
1,7,2020,9,0.3,21.0,58.0,18.0,22.0,90.0,33.14,2020-07-01 08:00:00,2020-01-07
1,7,2020,10,0.3,19.0,51.0,14.0,20.0,80.0,48.65,2020-07-01 09:00:00,2020-01-07
1,7,2020,11,0.2,12.0,30.0,11.0,16.0,49.0,65.44,2020-07-01 10:00:00,2020-01-07
1,7,2020,12,0.2,11.0,22.0,4.0,14.0,39.0,73.66,2020-07-01 11:00:00,2020-01-07
1,7,2020,13,0.2,11.0,24.0,5.0,11.0,42.0,75.5,2020-07-01 12:00:00,2020-01-07
1,7,2020,14,0.2,12.0,23.0,11.0,17.0,41.0,69.56,2020-07-01 13:00:00,2020-01-07
1,7,2020,15,0.2,12.0,23.0,3.0,7.0,41.0,68.15,2020-07-01 14:00:00,2020-01-07
1,7,2020,16,0.2,11.0,24.0,6.0,11.0,41.0,77.2,2020-07-01 15:00:00,2020-01-07
1,7,2020,17,0.2,10.0,24.0,7.0,11.0,40.0,78.01,2020-07-01 16:00:00,2020-01-07
1,7,2020,18,0.2,12.0,32.0,26.0,26.0,51.0,69.1,2020-07-01 17:00:00,2020-01-07
1,7,2020,19,0.2,15.0,38.0,7.0,10.0,61.0,62.42,2020-07-01 18:00:00,2020-01-07
1,7,2020,20,0.2,13.0,38.0,14.0,26.0,58.0,60.96,2020-07-01 19:00:00,2020-01-07
1,7,2020,21,0.2,13.0,34.0,14.0,23.0,54.0,62.72,2020-07-01 20:00:00,2020-01-07
1,7,2020,22,0.2,11.0,32.0,9.0,11.0,48.0,67.02,2020-07-01 21:00:00,2020-01-07
1,7,2020,23,0.2,8.0,25.0,10.0,12.0,38.0,65.66,2020-07-01 22:00:00,2020-01-07
1,7,2020,24,0.2,6.0,19.0,5.0,7.0,28.0,68.9,2020-07-01 23:00:00,2020-01-07
1,7,2021,1,0.3,5.0,44.0,9.0,13.0,51.0,,2021-07-01 00:00:00,2021-01-07
1,7,2021,2,0.3,5.0,51.0,2.0,5.0,58.0,,2021-07-01 01:00:00,2021-01-07
1,7,2021,3,0.3,4.0,48.0,4.0,10.0,54.0,,2021-07-01 02:00:00,2021-01-07
1,7,2021,4,0.3,8.0,67.0,1.0,4.0,79.0,,2021-07-01 03:00:00,2021-01-07
1,7,2021,5,0.3,7.0,70.0,3.0,17.0,81.0,,2021-07-01 04:00:00,2021-01-07
1,7,2021,6,0.3,8.0,66.0,4.0,8.0,79.0,,2021-07-01 05:00:00,2021-01-07
1,7,2021,7,0.5,98.0,91.0,26.0,37.0,242.0,,2021-07-01 06:00:00,2021-01-07
1,7,2021,8,0.4,37.0,62.0,22.0,33.0,118.0,,2021-07-01 07:00:00,2021-01-07
1,7,2021,9,0.4,56.0,67.0,20.0,35.0,153.0,,2021-07-01 08:00:00,2021-01-07
1,7,2021,10,0.3,20.0,39.0,27.0,45.0,70.0,,2021-07-01 09:00:00,2021-01-07
1,7,2021,11,0.2,16.0,34.0,8.0,23.0,58.0,,2021-07-01 10:00:00,2021-01-07
1,7,2021,12,0.2,12.0,37.0,12.0,29.0,55.0,,2021-07-01 11:00:00,2021-01-07
1,7,2021,13,0.3,12.0,35.0,7.0,20.0,54.0,,2021-07-01 12:00:00,2021-01-07
1,7,2021,14,0.2,28.0,40.0,2.0,10.0,82.0,,2021-07-01 13:00:00,2021-01-07
1,7,2021,15,0.3,21.0,38.0,10.0,25.0,70.0,,2021-07-01 14:00:00,2021-01-07
1,7,2021,16,0.2,11.0,29.0,3.0,13.0,45.0,,2021-07-01 15:00:00,2021-01-07
1,7,2021,17,0.2,9.0,30.0,5.0,15.0,43.0,,2021-07-01 16:00:00,2021-01-07
1,7,2021,18,0.3,20.0,45.0,15.0,25.0,75.0,,2021-07-01 17:00:00,2021-01-07
1,7,2021,19,0.3,35.0,51.0,24.0,40.0,104.0,,2021-07-01 18:00:00,2021-01-07
1,7,2021,20,0.3,24.0,49.0,16.0,28.0,85.0,,2021-07-01 19:00:00,2021-01-07
1,7,2021,21,0.2,20.0,52.0,9.0,21.0,82.0,,2021-07-01 20:00:00,2021-01-07
1,7,2021,22,0.2,7.0,39.0,14.0,20.0,49.0,,2021-07-01 21:00:00,2021-01-07
1,7,2021,23,0.2,10.0,33.0,7.0,13.0,48.0,,2021-07-01 22:00:00,2021-01-07
1,7,2021,24,0.2,2.0,25.0,9.0,15.0,28.0,,2021-07-01 23:00:00,2021-01-07
1,8,2019,1,0.2,4.0,22.0,10.0,19.0,29.0,58.87,2019-08-01 00:00:00,2019-01-08
1,8,2019,2,0.2,2.0,15.0,10.0,21.0,18.0,63.73,2019-08-01 01:00:00,2019-01-08
1,8,2019,3,0.1,4.0,14.0,9.0,18.0,19.0,66.5,2019-08-01 02:00:00,2019-01-08
1,8,2019,4,0.1,1.0,14.0,10.0,18.0,15.0,66.62,2019-08-01 03:00:00,2019-01-08
