DIA,MES,ANO,HORA,ES10,ES53,ES54,fechaH,fecha
1,5,2021,5,41.0,49.0,31.0,2021-05-01 04:00:00,2021-01-05
1,5,2021,6,54.0,64.0,45.0,2021-05-01 05:00:00,2021-01-05
1,5,2021,7,133.0,110.0,68.0,2021-05-01 06:00:00,2021-01-05
1,5,2021,8,221.0,201.0,136.0,2021-05-01 07:00:00,2021-01-05
1,5,2021,9,289.0,361.0,209.0,2021-05-01 08:00:00,2021-01-05
1,5,2021,10,65.0,70.0,56.0,2021-05-01 09:00:00,2021-01-05
1,5,2021,11,528.0,595.0,395.0,2021-05-01 10:00:00,2021-01-05
1,5,2021,12,620.0,748.0,525.0,2021-05-01 11:00:00,2021-01-05
1,5,2021,13,648.0,797.0,587.0,2021-05-01 12:00:00,2021-01-05
1,5,2021,14,657.0,834.0,601.0,2021-05-01 13:00:00,2021-01-05
1,5,2021,15,593.0,786.0,588.0,2021-05-01 14:00:00,2021-01-05
1,5,2021,16,505.0,743.0,498.0,2021-05-01 15:00:00,2021-01-05
1,5,2021,17,504.0,666.0,459.0,2021-05-01 16:00:00,2021-01-05
1,5,2021,18,590.0,727.0,508.0,2021-05-01 17:00:00,2021-01-05
1,5,2021,19,564.0,790.0,513.0,2021-05-01 18:00:00,2021-01-05
1,5,2021,20,565.0,754.0,513.0,2021-05-01 19:00:00,2021-01-05
1,5,2021,21,536.0,669.0,504.0,2021-05-01 20:00:00,2021-01-05
1,5,2021,22,530.0,688.0,496.0,2021-05-01 21:00:00,2021-01-05
1,5,2021,23,545.0,656.0,514.0,2021-05-01 22:00:00,2021-01-05
1,5,2021,24,417.0,495.0,413.0,2021-05-01 23:00:00,2021-01-05
1,6,2019,1,336.0,431.0,358.0,2019-06-01 00:00:00,2019-01-06
1,6,2019,2,280.0,407.0,268.0,2019-06-01 01:00:00,2019-01-06
1,6,2019,3,183.0,330.0,188.0,2019-06-01 02:00:00,2019-01-06
1,6,2019,4,186.0,283.0,136.0,2019-06-01 03:00:00,2019-01-06
1,6,2019,5,151.0,218.0,101.0,2019-06-01 04:00:00,2019-01-06
1,6,2019,6,149.0,227.0,111.0,2019-06-01 05:00:00,2019-01-06
1,6,2019,7,223.0,301.0,156.0,2019-06-01 06:00:00,2019-01-06
1,6,2019,8,331.0,346.0,224.0,2019-06-01 07:00:00,2019-01-06
1,6,2019,9,375.0,386.0,309.0,2019-06-01 08:00:00,2019-01-06
1,6,2019,10,470.0,576.0,393.0,2019-06-01 09:00:00,2019-01-06
1,6,2019,11,571.0,666.0,495.0,2019-06-01 10:00:00,2019-01-06
1,6,2019,12,654.0,688.0,565.0,2019-06-01 11:00:00,2019-01-06
1,6,2019,13,635.0,719.0,616.0,2019-06-01 12:00:00,2019-01-06
1,6,2019,14,612.0,813.0,602.0,2019-06-01 13:00:00,2019-01-06
1,6,2019,15,656.0,886.0,611.0,2019-06-01 14:00:00,2019-01-06
1,6,2019,16,525.0,655.0,519.0,2019-06-01 15:00:00,2019-01-06
1,6,2019,17,495.0,679.0,491.0,2019-06-01 16:00:00,2019-01-06
1,6,2019,18,530.0,755.0,458.0,2019-06-01 17:00:00,2019-01-06
1,6,2019,19,596.0,729.0,465.0,2019-06-01 18:00:00,2019-01-06
1,6,2019,20,604.0,718.0,545.0,2019-06-01 19:00:00,2019-01-06
1,6,2019,21,577.0,771.0,589.0,2019-06-01 20:00:00,2019-01-06
1,6,2019,22,535.0,636.0,593.0,2019-06-01 21:00:00,2019-01-06
1,6,2019,23,533.0,608.0,528.0,2019-06-01 22:00:00,2019-01-06
1,6,2019,24,452.0,573.0,467.0,2019-06-01 23:00:00,2019-01-06
1,6,2020,1,116.0,169.0,100.0,2020-06-01 00:00:00,2020-01-06
1,6,2020,2,73.0,113.0,65.0,2020-06-01 01:00:00,2020-01-06
1,6,2020,3,45.0,70.0,53.0,2020-06-01 02:00:00,2020-01-06
1,6,2020,4,36.0,36.0,31.0,2020-06-01 03:00:00,2020-01-06
1,6,2020,5,56.0,28.0,22.0,2020-06-01 04:00:00,2020-01-06
1,6,2020,6,142.0,54.0,52.0,2020-06-01 05:00:00,2020-01-06
1,6,2020,7,344.0,155.0,118.0,2020-06-01 06:00:00,2020-01-06
1,6,2020,8,558.0,314.0,334.0,2020-06-01 07:00:00,2020-01-06
1,6,2020,9,502.0,447.0,391.0,2020-06-01 08:00:00,2020-01-06
1,6,2020,10,461.0,502.0,469.0,2020-06-01 09:00:00,2020-01-06
1,6,2020,11,476.0,545.0,459.0,2020-06-01 10:00:00,2020-01-06
1,6,2020,12,518.0,538.0,513.0,2020-06-01 11:00:00,2020-01-06
1,6,2020,13,524.0,555.0,493.0,2020-06-01 12:00:00,2020-01-06
1,6,2020,14,578.0,602.0,485.0,2020-06-01 13:00:00,2020-01-06
1,6,2020,15,629.0,554.0,484.0,2020-06-01 14:00:00,2020-01-06
1,6,2020,16,534.0,530.0,389.0,2020-06-01 15:00:00,2020-01-06
1,6,2020,17,460.0,512.0,423.0,2020-06-01 16:00:00,2020-01-06
1,6,2020,18,542.0,604.0,422.0,2020-06-01 17:00:00,2020-01-06
1,6,2020,19,534.0,676.0,519.0,2020-06-01 18:00:00,2020-01-06
1,6,2020,20,525.0,695.0,566.0,2020-06-01 19:00:00,2020-01-06
1,6,2020,21,496.0,591.0,456.0,2020-06-01 20:00:00,2020-01-06
1,6,2020,22,347.0,431.0,377.0,2020-06-01 21:00:00,2020-01-06
1,6,2020,23,259.0,281.0,244.0,2020-06-01 22:00:00,2020-01-06
1,6,2020,24,177.0,185.0,200.0,2020-06-01 23:00:00,2020-01-06
1,6,2021,1,5668.0,194.0,173.0,2021-06-01 00:00:00,2021-01-06
1,6,2021,2,53.0,114.0,70.0,2021-06-01 01:00:00,2021-01-06
1,6,2021,3,851.0,78.0,48.0,2021-06-01 02:00:00,2021-01-06
1,6,2021,4,462.0,65.0,31.0,2021-06-01 03:00:00,2021-01-06
1,6,2021,5,478.0,62.0,27.0,2021-06-01 04:00:00,2021-01-06
1,6,2021,6,706.0,109.0,66.0,2021-06-01 05:00:00,2021-01-06
1,6,2021,7,1602.0,323.0,249.0,2021-06-01 06:00:00,2021-01-06
1,6,2021,8,4594.0,612.0,528.0,2021-06-01 07:00:00,2021-01-06
1,6,2021,9,8932.0,742.0,716.0,2021-06-01 08:00:00,2021-01-06
1,6,2021,10,10353.0,772.0,655.0,2021-06-01 09:00:00,2021-01-06
1,6,2021,11,9390.0,716.0,593.0,2021-06-01 10:00:00,2021-01-06
1,6,2021,12,8250.0,731.0,597.0,2021-06-01 11:00:00,2021-01-06
1,6,2021,13,9209.0,790.0,608.0,2021-06-01 12:00:00,2021-01-06
1,6,2021,14,10383.0,873.0,639.0,2021-06-01 13:00:00,2021-01-06
1,6,2021,15,11032.0,848.0,721.0,2021-06-01 14:00:00,2021-01-06
1,6,2021,16,11317.0,750.0,705.0,2021-06-01 15:00:00,2021-01-06
1,6,2021,17,11061.0,759.0,598.0,2021-06-01 16:00:00,2021-01-06
1,6,2021,18,10960.0,766.0,627.0,2021-06-01 17:00:00,2021-01-06
1,6,2021,19,10948.0,780.0,681.0,2021-06-01 18:00:00,2021-01-06
1,6,2021,20,10767.0,835.0,711.0,2021-06-01 19:00:00,2021-01-06
1,6,2021,21,10564.0,760.0,640.0,2021-06-01 20:00:00,2021-01-06
1,6,2021,22,9653.0,598.0,583.0,2021-06-01 21:00:00,2021-01-06
1,6,2021,23,7676.0,478.0,427.0,2021-06-01 22:00:00,2021-01-06
1,6,2021,24,5611.0,306.0,263.0,2021-06-01 23:00:00,2021-01-06
1,7,2019,1,254.0,435.0,309.0,2019-07-01 00:00:00,2019-01-07
1,7,2019,2,183.0,239.0,143.0,2019-07-01 01:00:00,2019-01-07
1,7,2019,3,140.0,236.0,93.0,2019-07-01 02:00:00,2019-01-07
1,7,2019,4,101.0,144.0,80.0,2019-07-01 03:00:00,2019-01-07
1,7,2019,5,94.0,138.0,49.0,2019-07-01 04:00:00,2019-01-07
1,7,2019,6,111.0,186.0,99.0,2019-07-01 05:00:00,2019-01-07
1,7,2019,7,288.0,441.0,212.0,2019-07-01 06:00:00,2019-01-07
1,7,2019,8,664.0,650.0,461.0,2019-07-01 07:00:00,2019-01-07
1,7,2019,9,594.0,622.0,578.0,2019-07-01 08:00:00,2019-01-07
1,7,2019,10,561.0,587.0,388.0,2019-07-01 09:00:00,2019-01-07
1,7,2019,11,586.0,732.0,561.0,2019-07-01 10:00:00,2019-01-07
1,7,2019,12,592.0,759.0,604.0,2019-07-01 11:00:00,2019-01-07
1,7,2019,13,642.0,741.0,581.0,2019-07-01 12:00:00,2019-01-07
1,7,2019,14,655.0,786.0,599.0,2019-07-01 13:00:00,2019-01-07
1,7,2019,15,667.0,776.0,626.0,2019-07-01 14:00:00,2019-01-07
1,7,2019,16,544.0,660.0,537.0,2019-07-01 15:00:00,2019-01-07
1,7,2019,17,500.0,836.0,537.0,2019-07-01 16:00:00,2019-01-07
1,7,2019,18,663.0,759.0,587.0,2019-07-01 17:00:00,2019-01-07
1,7,2019,19,617.0,762.0,635.0,2019-07-01 18:00:00,2019-01-07
1,7,2019,20,640.0,844.0,772.0,2019-07-01 19:00:00,2019-01-07
1,7,2019,21,601.0,774.0,670.0,2019-07-01 20:00:00,2019-01-07
1,7,2019,22,569.0,672.0,586.0,2019-07-01 21:00:00,2019-01-07
1,7,2019,23,454.0,482.0,477.0,2019-07-01 22:00:00,2019-01-07
1,7,2019,24,267.0,446.0,347.0,2019-07-01 23:00:00,2019-01-07
1,7,2020,1,201.0,297.0,205.0,2020-07-01 00:00:00,2020-01-07
1,7,2020,2,143.0,186.0,119.0,2020-07-01 01:00:00,2020-01-07
1,7,2020,3,83.0,132.0,87.0,2020-07-01 02:00:00,2020-01-07
1,7,2020,4,83.0,99.0,65.0,2020-07-01 03:00:00,2020-01-07
1,7,2020,5,80.0,93.0,42.0,2020-07-01 04:00:00,2020-01-07
1,7,2020,6,157.0,161.0,84.0,2020-07-01 05:00:00,2020-01-07
1,7,2020,7,397.0,340.0,174.0,2020-07-01 06:00:00,2020-01-07
1,7,2020,8,641.0,552.0,390.0,2020-07-01 07:00:00,2020-01-07
1,7,2020,9,587.0,624.0,519.0,2020-07-01 08:00:00,2020-01-07
1,7,2020,10,552.0,682.0,573.0,2020-07-01 09:00:00,2020-01-07
1,7,2020,11,558.0,721.0,622.0,2020-07-01 10:00:00,2020-01-07
1,7,2020,12,444.0,731.0,477.0,2020-07-01 11:00:00,2020-01-07
1,7,2020,13,576.0,609.0,668.0,2020-07-01 12:00:00,2020-01-07
1,7,2020,14,592.0,770.0,668.0,2020-07-01 13:00:00,2020-01-07
1,7,2020,15,593.0,720.0,637.0,2020-07-01 14:00:00,2020-01-07
1,7,2020,16,514.0,659.0,495.0,2020-07-01 15:00:00,2020-01-07
1,7,2020,17,540.0,675.0,621.0,2020-07-01 16:00:00,2020-01-07
1,7,2020,18,616.0,720.0,531.0,2020-07-01 17:00:00,2020-01-07
1,7,2020,19,649.0,802.0,608.0,2020-07-01 18:00:00,2020-01-07
1,7,2020,20,607.0,833.0,684.0,2020-07-01 19:00:00,2020-01-07
1,7,2020,21,570.0,815.0,613.0,2020-07-01 20:00:00,2020-01-07
1,7,2020,22,505.0,632.0,507.0,2020-07-01 21:00:00,2020-01-07
1,7,2020,23,378.0,501.0,385.0,2020-07-01 22:00:00,2020-01-07
1,7,2020,24,293.0,381.0,298.0,2020-07-01 23:00:00,2020-01-07
1,7,2021,1,209.0,286.0,218.0,2021-07-01 00:00:00,2021-01-07
1,7,2021,2,100.0,151.0,105.0,2021-07-01 01:00:00,2021-01-07
1,7,2021,3,50.0,48.0,0.0,2021-07-01 02:00:00,2021-01-07
1,7,2021,4,93.0,112.0,61.0,2021-07-01 03:00:00,2021-01-07
1,7,2021,5,91.0,78.0,45.0,2021-07-01 04:00:00,2021-01-07
1,7,2021,6,168.0,135.0,70.0,2021-07-01 05:00:00,2021-01-07
1,7,2021,7,426.0,350.0,197.0,2021-07-01 06:00:00,2021-01-07
1,7,2021,8,677.0,587.0,413.0,2021-07-01 07:00:00,2021-01-07
1,7,2021,9,576.0,655.0,495.0,2021-07-01 08:00:00,2021-01-07
1,7,2021,10,594.0,685.0,566.0,2021-07-01 09:00:00,2021-01-07
1,7,2021,11,571.0,738.0,543.0,2021-07-01 10:00:00,2021-01-07
1,7,2021,12,622.0,724.0,578.0,2021-07-01 11:00:00,2021-01-07
1,7,2021,13,567.0,698.0,550.0,2021-07-01 12:00:00,2021-01-07
1,7,2021,14,629.0,764.0,557.0,2021-07-01 13:00:00,2021-01-07
1,7,2021,15,618.0,735.0,574.0,2021-07-01 14:00:00,2021-01-07
1,7,2021,16,618.0,677.0,528.0,2021-07-01 15:00:00,2021-01-07
1,7,2021,17,598.0,682.0,592.0,2021-07-01 16:00:00,2021-01-07
1,7,2021,18,676.0,763.0,597.0,2021-07-01 17:00:00,2021-01-07
1,7,2021,19,677.0,821.0,659.0,2021-07-01 18:00:00,2021-01-07
1,7,2021,20,704.0,759.0,658.0,2021-07-01 19:00:00,2021-01-07
1,7,2021,21,665.0,785.0,650.0,2021-07-01 20:00:00,2021-01-07
1,7,2021,22,570.0,660.0,532.0,2021-07-01 21:00:00,2021-01-07
1,7,2021,23,479.0,501.0,446.0,2021-07-01 22:00:00,2021-01-07
1,7,2021,24,318.0,396.0,295.0,2021-07-01 23:00:00,2021-01-07
1,8,2019,1,223.0,347.0,242.0,2019-08-01 00:00:00,2019-01-08
1,8,2019,2,173.0,231.0,182.0,2019-08-01 01:00:00,2019-01-08
1,8,2019,3,107.0,180.0,95.0,2019-08-01 02:00:00,2019-01-08
1,8,2019,4,80.0,129.0,59.0,2019-08-01 03:00:00,2019-01-08
1,8,2019,5,89.0,105.0,39.0,2019-08-01 04:00:00,2019-01-08
1,8,2019,6,102.0,157.0,56.0,2019-08-01 05:00:00,2019-01-08
1,8,2019,7,239.0,336.0,199.0,2019-08-01 06:00:00,2019-01-08
1,8,2019,8,628.0,495.0,387.0,2019-08-01 07:00:00,2019-01-08
1,8,2019,9,514.0,534.0,435.0,2019-08-01 08:00:00,2019-01-08
1,8,2019,10,550.0,606.0,508.0,2019-08-01 09:00:00,2019-01-08
1,8,2019,11,526.0,655.0,560.0,2019-08-01 10:00:00,2019-01-08
1,8,2019,12,549.0,680.0,580.0,2019-08-01 11:00:00,2019-01-08
1,8,2019,13,576.0,692.0,566.0,2019-08-01 12:00:00,2019-01-08
1,8,2019,14,576.0,697.0,593.0,2019-08-01 13:00:00,2019-01-08
1,8,2019,15,574.0,679.0,534.0,2019-08-01 14:00:00,2019-01-08
1,8,2019,16,505.0,642.0,498.0,2019-08-01 15:00:00,2019-01-08
1,8,2019,17,503.0,585.0,514.0,2019-08-01 16:00:00,2019-01-08
1,8,2019,18,577.0,668.0,511.0,2019-08-01 17:00:00,2019-01-08
1,8,2019,19,642.0,790.0,600.0,2019-08-01 18:00:00,2019-01-08
1,8,2019,20,671.0,776.0,665.0,2019-08-01 19:00:00,2019-01-08
1,8,2019,21,644.0,782.0,634.0,2019-08-01 20:00:00,2019-01-08
1,8,2019,22,553.0,660.0,565.0,2019-08-01 21:00:00,2019-01-08
1,8,2019,23,519.0,588.0,432.0,2019-08-01 22:00:00,2019-01-08
1,8,2019,24,326.0,473.0,342.0,2019-08-01 23:00:00,2019-01-08
1,8,2020,1,341.0,474.0,313.0,2020-08-01 00:00:00,2020-01-08
1,8,2020,2,258.0,349.0,231.0,2020-08-01 01:00:00,2020-01-08
1,8,2020,3,196.0,240.0,166.0,2020-08-01 02:00:00,2020-01-08
1,8,2020,4,110.0,168.0,79.0,2020-08-01 03:00:00,2020-01-08
1,8,2020,5,120.0,141.0,56.0,2020-08-01 04:00:00,2020-01-08
1,8,2020,6,136.0,130.0,53.0,2020-08-01 05:00:00,2020-01-08
1,8,2020,7,188.0,191.0,101.0,2020-08-01 06:00:00,2020-01-08
1,8,2020,8,281.0,276.0,160.0,2020-08-01 07:00:00,2020-01-08
1,8,2020,9,356.0,383.0,233.0,2020-08-01 08:00:00,2020-01-08
1,8,2020,10,416.0,508.0,315.0,2020-08-01 09:00:00,2020-01-08
1,8,2020,11,533.0,628.0,365.0,2020-08-01 10:00:00,2020-01-08
1,8,2020,12,603.0,693.0,450.0,2020-08-01 11:00:00,2020-01-08
1,8,2020,13,606.0,765.0,514.0,2020-08-01 12:00:00,2020-01-08
1,8,2020,14,580.0,773.0,491.0,2020-08-01 13:00:00,2020-01-08
1,8,2020,15,541.0,729.0,464.0,2020-08-01 14:00:00,2020-01-08
1,8,2020,16,479.0,618.0,385.0,2020-08-01 15:00:00,2020-01-08
1,8,2020,17,396.0,547.0,313.0,2020-08-01 16:00:00,2020-01-08
1,8,2020,18,421.0,618.0,377.0,2020-08-01 17:00:00,2020-01-08
1,8,2020,19,525.0,645.0,387.0,2020-08-01 18:00:00,2020-01-08
1,8,2020,20,545.0,726.0,451.0,2020-08-01 19:00:00,2020-01-08
1,8,2020,21,531.0,683.0,419.0,2020-08-01 20:00:00,2020-01-08
1,8,2020,22,470.0,711.0,460.0,2020-08-01 21:00:00,2020-01-08
1,8,2020,23,463.0,585.0,425.0,2020-08-01 22:00:00,2020-01-08
1,8,2020,24,365.0,486.0,328.0,2020-08-01 23:00:00,2020-01-08
1,9,2019,1,343.0,445.0,293.0,2019-09-01 00:00:00,2019-01-09
1,9,2019,2,292.0,360.0,278.0,2019-09-01 01:00:00,2019-01-09
1,9,2019,3,256.0,347.0,199.0,2019-09-01 02:00:00,2019-01-09
1,9,2019,4,170.0,241.0,151.0,2019-09-01 03:00:00,2019-01-09
1,9,2019,5,141.0,232.0,140.0,2019-09-01 04:00:00,2019-01-09
1,9,2019,6,141.0,219.0,98.0,2019-09-01 05:00:00,2019-01-09
1,9,2019,7,166.0,289.0,141.0,2019-09-01 06:00:00,2019-01-09
1,9,2019,8,211.0,265.0,139.0,2019-09-01 07:00:00,2019-01-09
1,9,2019,9,221.0,273.0,146.0,2019-09-01 08:00:00,2019-01-09
1,9,2019,10,309.0,396.0,274.0,2019-09-01 09:00:00,2019-01-09
1,9,2019,11,384.0,412.0,295.0,2019-09-01 10:00:00,2019-01-09
1,9,2019,12,440.0,586.0,389.0,2019-09-01 11:00:00,2019-01-09
1,9,2019,13,492.0,656.0,489.0,2019-09-01 12:00:00,2019-01-09
1,9,2019,14,593.0,686.0,578.0,2019-09-01 13:00:00,2019-01-09
1,9,2019,15,561.0,653.0,526.0,2019-09-01 14:00:00,2019-01-09
1,9,2019,16,431.0,630.0,432.0,2019-09-01 15:00:00,2019-01-09
1,9,2019,17,422.0,646.0,390.0,2019-09-01 16:00:00,2019-01-09
1,9,2019,18,506.0,700.0,462.0,2019-09-01 17:00:00,2019-01-09
1,9,2019,19,511.0,714.0,440.0,2019-09-01 18:00:00,2019-01-09
1,9,2019,20,500.0,680.0,446.0,2019-09-01 19:00:00,2019-01-09
1,9,2019,21,466.0,683.0,546.0,2019-09-01 20:00:00,2019-01-09
1,9,2019,22,503.0,631.0,481.0,2019-09-01 21:00:00,2019-01-09
1,9,2019,23,464.0,598.0,421.0,2019-09-01 22:00:00,2019-01-09
1,9,2019,24,360.0,475.0,343.0,2019-09-01 23:00:00,2019-01-09
1,9,2020,1,184.0,213.0,159.0,2020-09-01 00:00:00,2020-01-09
1,9,2020,2,115.0,151.0,105.0,2020-09-01 01:00:00,2020-01-09
1,9,2020,3,90.0,119.0,71.0,2020-09-01 02:00:00,2020-01-09
1,9,2020,4,54.0,77.0,45.0,2020-09-01 03:00:00,2020-01-09
1,9,2020,5,66.0,71.0,21.0,2020-09-01 04:00:00,2020-01-09
1,9,2020,6,162.0,109.0,57.0,2020-09-01 05:00:00,2020-01-09
1,9,2020,7,360.0,320.0,153.0,2020-09-01 06:00:00,2020-01-09
1,9,2020,8,600.0,501.0,353.0,2020-09-01 07:00:00,2020-01-09
1,9,2020,9,624.0,607.0,439.0,2020-09-01 08:00:00,2020-01-09
1,9,2020,10,619.0,653.0,597.0,2020-09-01 09:00:00,2020-01-09
1,9,2020,11,593.0,615.0,584.0,2020-09-01 10:00:00,2020-01-09
1,9,2020,12,617.0,662.0,627.0,2020-09-01 11:00:00,2020-01-09
1,9,2020,13,608.0,694.0,631.0,2020-09-01 12:00:00,2020-01-09
1,9,2020,14,660.0,698.0,625.0,2020-09-01 13:00:00,2020-01-09
1,9,2020,15,638.0,672.0,600.0,2020-09-01 14:00:00,2020-01-09
1,9,2020,16,638.0,583.0,504.0,2020-09-01 15:00:00,2020-01-09
1,9,2020,17,534.0,706.0,521.0,2020-09-01 16:00:00,2020-01-09
1,9,2020,18,613.0,699.0,486.0,2020-09-01 17:00:00,2020-01-09
1,9,2020,19,676.0,779.0,653.0,2020-09-01 18:00:00,2020-01-09
1,9,2020,20,678.0,779.0,632.0,2020-09-01 19:00:00,2020-01-09
1,9,2020,21,590.0,673.0,565.0,2020-09-01 20:00:00,2020-01-09
1,9,2020,22,495.0,564.0,440.0,2020-09-01 21:00:00,2020-01-09
1,9,2020,23,374.0,414.0,347.0,2020-09-01 22:00:00,2020-01-09
1,9,2020,24,274.0,328.0,236.0,2020-09-01 23:00:00,2020-01-09
1,10,2019,1,159.0,255.0,150.0,2019-10-01 00:00:00,2019-01-10
1,10,2019,2,132.0,188.0,139.0,2019-10-01 01:00:00,2019-01-10
1,10,2019,3,57.0,131.0,46.0,2019-10-01 02:00:00,2019-01-10
1,10,2019,4,83.0,124.0,51.0,2019-10-01 03:00:00,2019-01-10
1,10,2019,5,83.0,106.0,51.0,2019-10-01 04:00:00,2019-01-10
1,10,2019,6,117.0,163.0,75.0,2019-10-01 05:00:00,2019-01-10
1,10,2019,7,486.0,451.0,225.0,2019-10-01 06:00:00,2019-01-10
1,10,2019,8,407.0,632.0,440.0,2019-10-01 07:00:00,2019-01-10
1,10,2019,9,671.0,766.0,678.0,2019-10-01 08:00:00,2019-01-10
1,10,2019,10,653.0,800.0,696.0,2019-10-01 09:00:00,2019-01-10
1,10,2019,11,581.0,729.0,604.0,2019-10-01 10:00:00,2019-01-10
1,10,2019,12,593.0,676.0,605.0,2019-10-01 11:00:00,2019-01-10
1,10,2019,13,656.0,762.0,676.0,2019-10-01 12:00:00,2019-01-10
1,10,2019,14,611.0,754.0,641.0,2019-10-01 13:00:00,2019-01-10
1,10,2019,15,652.0,706.0,690.0,2019-10-01 14:00:00,2019-01-10
1,10,2019,16,667.0,687.0,606.0,2019-10-01 15:00:00,2019-01-10
1,10,2019,17,665.0,690.0,647.0,2019-10-01 16:00:00,2019-01-10
1,10,2019,18,716.0,773.0,696.0,2019-10-01 17:00:00,2019-01-10
1,10,2019,19,722.0,750.0,699.0,2019-10-01 18:00:00,2019-01-10
1,10,2019,20,640.0,715.0,752.0,2019-10-01 19:00:00,2019-01-10
1,10,2019,21,622.0,774.0,692.0,2019-10-01 20:00:00,2019-01-10
1,10,2019,22,605.0,718.0,618.0,2019-10-01 21:00:00,2019-01-10
1,10,2019,23,435.0,483.0,440.0,2019-10-01 22:00:00,2019-01-10
1,10,2019,24,261.0,350.0,288.0,2019-10-01 23:00:00,2019-01-10
1,10,2020,1,164.0,172.0,119.0,2020-10-01 00:00:00,2020-01-10
1,10,2020,2,104.0,98.0,67.0,2020-10-01 01:00:00,2020-01-10
1,10,2020,3,50.0,85.0,39.0,2020-10-01 02:00:00,2020-01-10
1,10,2020,4,51.0,77.0,30.0,2020-10-01 03:00:00,2020-01-10
1,10,2020,5,54.0,78.0,27.0,2020-10-01 04:00:00,2020-01-10
1,10,2020,6,140.0,146.0,70.0,2020-10-01 05:00:00,2020-01-10
1,10,2020,7,402.0,330.0,164.0,2020-10-01 06:00:00,2020-01-10
1,10,2020,8,658.0,605.0,377.0,2020-10-01 07:00:00,2020-01-10
1,10,2020,9,688.0,661.0,611.0,2020-10-01 08:00:00,2020-01-10
1,10,2020,10,579.0,682.0,528.0,2020-10-01 09:00:00,2020-01-10
1,10,2020,11,544.0,636.0,458.0,2020-10-01 10:00:00,2020-01-10
1,10,2020,12,546.0,693.0,517.0,2020-10-01 11:00:00,2020-01-10
1,10,2020,13,316.0,546.0,314.0,2020-10-01 12:00:00,2020-01-10
1,10,2020,14,599.0,767.0,512.0,2020-10-01 13:00:00,2020-01-10
1,10,2020,15,629.0,728.0,607.0,2020-10-01 14:00:00,2020-01-10
1,10,2020,16,622.0,689.0,520.0,2020-10-01 15:00:00,2020-01-10
1,10,2020,17,541.0,712.0,500.0,2020-10-01 16:00:00,2020-01-10
1,10,2020,18,627.0,669.0,543.0,2020-10-01 17:00:00,2020-01-10
1,10,2020,19,616.0,755.0,465.0,2020-10-01 18:00:00,2020-01-10
1,10,2020,20,668.0,757.0,552.0,2020-10-01 19:00:00,2020-01-10
1,10,2020,21,593.0,712.0,483.0,2020-10-01 20:00:00,2020-01-10
1,10,2020,22,468.0,561.0,361.0,2020-10-01 21:00:00,2020-01-10
1,10,2020,23,349.0,412.0,271.0,2020-10-01 22:00:00,2020-01-10
1,10,2020,24,213.0,267.0,183.0,2020-10-01 23:00:00,2020-01-10
1,11,2018,1,304.0,387.0,314.0,2018-11-01 00:00:00,2018-01-11
1,11,2018,2,297.0,383.0,229.0,2018-11-01 01:00:00,2018-01-11
1,11,2018,3,165.0,340.0,152.0,2018-11-01 02:00:00,2018-01-11
1,11,2018,4,145.0,269.0,128.0,2018-11-01 03:00:00,2018-01-11
1,11,2018,5,144.0,297.0,106.0,2018-11-01 04:00:00,2018-01-11
1,11,2018,6,164.0,235.0,101.0,2018-11-01 05:00:00,2018-01-11
1,11,2018,7,189.0,291.0,173.0,2018-11-01 06:00:00,2018-01-11
1,11,2018,8,258.0,292.0,184.0,2018-11-01 07:00:00,2018-01-11
1,11,2018,9,328.0,374.0,223.0,2018-11-01 08:00:00,2018-01-11
1,11,2018,10,417.0,494.0,333.0,2018-11-01 09:00:00,2018-01-11
1,11,2018,11,539.0,551.0,439.0,2018-11-01 10:00:00,2018-01-11
1,11,2018,12,614.0,613.0,664.0,2018-11-01 11:00:00,2018-01-11
1,11,2018,13,614.0,708.0,715.0,2018-11-01 12:00:00,2018-01-11
1,11,2018,14,579.0,631.0,634.0,2018-11-01 13:00:00,2018-01-11
1,11,2018,15,511.0,709.0,566.0,2018-11-01 14:00:00,2018-01-11
1,11,2018,16,437.0,595.0,451.0,2018-11-01 15:00:00,2018-01-11
1,11,2018,17,501.0,615.0,456.0,2018-11-01 16:00:00,2018-01-11
1,11,2018,18,535.0,733.0,495.0,2018-11-01 17:00:00,2018-01-11
1,11,2018,19,602.0,733.0,517.0,2018-11-01 18:00:00,2018-01-11
1,11,2018,20,573.0,685.0,554.0,2018-11-01 19:00:00,2018-01-11
1,11,2018,21,534.0,592.0,509.0,2018-11-01 20:00:00,2018-01-11
1,11,2018,22,500.0,581.0,424.0,2018-11-01 21:00:00,2018-01-11
1,11,2018,23,444.0,499.0,369.0,2018-11-01 22:00:00,2018-01-11
1,11,2018,24,303.0,408.0,284.0,2018-11-01 23:00:00,2018-01-11
1,11,2019,1,305.0,439.0,365.0,2019-11-01 00:00:00,2019-01-11
1,11,2019,2,195.0,353.0,243.0,2019-11-01 01:00:00,2019-01-11
1,11,2019,3,160.0,296.0,177.0,2019-11-01 02:00:00,2019-01-11
1,11,2019,4,127.0,227.0,141.0,2019-11-01 03:00:00,2019-01-11
1,11,2019,5,124.0,205.0,129.0,2019-11-01 04:00:00,2019-01-11
1,11,2019,6,127.0,204.0,117.0,2019-11-01 05:00:00,2019-01-11
1,11,2019,7,200.0,292.0,180.0,2019-11-01 06:00:00,2019-01-11
1,11,2019,8,198.0,308.0,164.0,2019-11-01 07:00:00,2019-01-11
